,RISK_FREE,AXP,AXP_VOLUME,AAPL,AAPL_VOLUME,BA,BA_VOLUME,GS,GS_VOLUME,INTC,INTC_VOLUME,JNJ,JNJ_VOLUME,KO,KO_VOLUME,NKE,NKE_VOLUME,PG,PG_VOLUME,DIS,DIS_VOLUME,AXP_RETURNS_12,AXP_RETURNS_26,AXP_RETURNS_60,AXP_STD_20,AAPL_RETURNS_12,AAPL_RETURNS_26,AAPL_RETURNS_60,AAPL_STD_20,BA_RETURNS_12,BA_RETURNS_26,BA_RETURNS_60,BA_STD_20,GS_RETURNS_12,GS_RETURNS_26,GS_RETURNS_60,GS_STD_20,INTC_RETURNS_12,INTC_RETURNS_26,INTC_RETURNS_60,INTC_STD_20,JNJ_RETURNS_12,JNJ_RETURNS_26,JNJ_RETURNS_60,JNJ_STD_20,KO_RETURNS_12,KO_RETURNS_26,KO_RETURNS_60,KO_STD_20,NKE_RETURNS_12,NKE_RETURNS_26,NKE_RETURNS_60,NKE_STD_20,PG_RETURNS_12,PG_RETURNS_26,PG_RETURNS_60,PG_STD_20,DIS_RETURNS_12,DIS_RETURNS_26,DIS_RETURNS_60,DIS_STD_20
2013-04-08,6.814406155308816e-05,0.0045943094698408515,-0.3241523273850079,0.0071124171018581706,-0.21596829983799637,0.006730812737711922,-0.18101317620099844,0.0009049261134703723,-0.24728928913386639,0.007163320698509779,-0.0683140168184393,-0.01133633914802612,0.8445125503997017,0.019460946240968502,1.1210587632228903,0.016618606560655724,0.2945814081230411,0.0071588985603110444,-0.04237649712004388,0.019410683475538537,0.3925540534777603,-0.0006443311987927025,0.002194170932935613,0.001465541922696545,0.010182031388967209,-0.008011509558441876,-0.0013459920688546623,-0.0031200113551830277,0.015770828596457755,0.002252449044812588,0.004646322302161332,0.002148129291846823,0.011175547178477024,-0.0019126849885594543,-0.001555369703036713,0.0011962149052999749,0.012083984182045267,-0.0011309615977230791,0.00038496980695734706,-0.0001039242301472676,0.010958315504577331,0.001704952511931035,0.0024501747347747127,0.0021834465942549564,0.006387185922640952,0.002029293254976361,0.0023492186892299927,0.0017621514509351677,0.0095684649526758,0.0007033001714398246,0.0037008448502626745,0.0022946726493446867,0.02793952487650249,0.0019499593836354023,0.0012964952942027264,0.0023777486678648874,0.007887713505019572,0.003536022499184721,0.002874557970663494,0.0024526595238769655,0.009013294142793652
2013-04-09,6.872916199562873e-05,-0.005792849019556456,0.047188022821843756,0.001806623070747193,0.019229516283658654,0.005302536789744572,0.21080821808298023,0.01877331720652453,0.12173823357513669,0.03129450003190426,0.7981089059714144,0.005054973001049401,-0.4243927093533816,-0.0036709737890487926,-0.07477842858963257,-0.001001052116783141,-0.1669994509060051,-0.006726957013500678,0.07575781685098248,0.005440238100928196,-0.09507768318327514,-0.00104360549731497,0.0018340964211802646,0.0012224442985595552,0.009910778753860844,-0.00819044135399849,-0.00031304570057266723,-0.0032946835282892106,0.015398619397630793,0.0027471863110610784,0.004660194135774232,0.002164813333697113,0.010390017885024761,0.0002802440886056079,-0.0010379453155273666,0.0011319102220486155,0.01299612031631225,0.002801318507188677,0.0012955840907538096,0.00013990877480551944,0.013094420513714079,0.0022855924722688936,0.0023468692876678077,0.0021608992968851215,0.006421161463072107,0.001460963106302282,0.002227372694447949,0.0017323363168788575,0.009666217077850491,0.0005526679664245027,0.0034078828435475383,0.002246125138051447,0.027914260572085087,0.002041676740895504,0.0008802553699416293,0.0021706794721811917,0.008070381091225117,0.005094194775979499,0.0025645164952505795,0.0025400203272707422,0.009029536073793216
2013-04-10,7.09907432177026e-05,0.0027599940920490784,0.6144565974355822,0.020398915504544313,0.2260627368613306,0.006994930713527747,-0.23491350851710024,0.020065310850089668,-0.041436802746107615,0.023448501587485016,0.09077239928672087,0.006133319075558363,-0.16768741082208316,0.00884305560290799,-0.5391501750086674,0.0066789700137728225,-0.10846441947565544,0.012522369294920566,0.17557613229595015,0.016401841825409713,-0.04813419366483174,-0.0023715218832128793,0.0016203973396731186,0.0011453657842555032,0.009899592736731841,-0.005661007824559583,0.0014070277936033548,-0.0028569738236925435,0.015329160933896304,0.0013768205348618778,0.005024741014691081,0.0027048649650822654,0.01005312118829092,0.0019750049709472695,-0.0006934363136498201,0.0014926351675592642,0.013778858806014102,0.0022283284829702765,0.0017512934729388974,0.00037405406571000555,0.01406356023153605,0.0014377823142464052,0.0023320886231548155,0.0022260504663582648,0.0064875817258577065,0.000930000097149497,0.002447430390464911,0.0019019456611961694,0.00940859084401831,0.0013703601732633075,0.0037282351758320953,0.002183403158861452,0.027330858415954028,0.0023522121738739354,0.0012638967528337819,0.002390624407850428,0.008459089288346473,0.00598155898780961,0.0028657298082039873,0.002881143241276085,0.009250075935652509
2013-04-11,7.044496390773425e-05,0.005198688546505181,-0.1934002359777217,-0.0031214146344509253,-0.12652316401012964,0.008084287304163551,0.16374697963410423,-0.0026088813793426757,-0.05620923391738075,-0.01931718598392984,-0.116348175712227,0.003657375438685495,0.3032361008545206,0.002678069949056283,0.12972371363500512,0.015094027290039724,0.4769618551503949,0.0054263840577983835,0.4887009914942875,0.007319785977097926,0.09524656024460487,-0.0018243781712445895,0.0010741342644895457,0.001240074262767843,0.009960321394505041,-0.003997449121460495,0.00028357254436306434,-0.00230544646527997,0.01535466197145249,0.002670690386999963,0.004556752811166298,0.0025332010092062873,0.010083113647512201,0.000828905402772806,-0.000990292815183702,0.0015712008056216753,0.013782640440205733,0.0,0.0005681250791276238,4.8881970639458316e-05,0.014815880610993266,0.0012845058360619888,0.0022438012809531394,0.002238620286132864,0.006472002790575637,0.002361584949537532,0.002689872368168311,0.0019104497177027113,0.00932438655496321,0.004608163006073918,0.004186969216284586,0.002405368937250074,0.02704726714068393,0.0033364565907307853,0.0012869205478132084,0.0023823698174989527,0.008376146172111106,0.007000384265756665,0.0026798438035309236,0.0029997470888480926,0.009305874360266714
2013-04-12,6.771493141988216e-05,-0.0009124304097530844,-0.3759378391556695,-0.010429938850461618,-0.27332804652392284,0.00406669510771418,-0.5201698120203182,0.0003353234664529303,0.06084423063893207,-0.006871391445854469,-0.42612942612942617,0.005102554419992966,-0.2930069717789673,-0.0024283833826926893,-0.051794754846066104,-0.010130884242616989,-0.36983184290167703,0.0051461008461215485,-0.20692045031948336,0.0,-0.07669501612240037,-0.0023750920693415,0.0007220952901951794,0.001347976762412495,0.009963951265219288,-0.002943848745183719,0.0003723369762020923,-0.0019466507961830581,0.01540103563470398,0.003485907964037027,0.004507817745451614,0.0025161033406018163,0.0100507340888504,0.001330778920908493,-0.0012701396338907767,0.0016431475419720343,0.013345912455582979,-0.0007350542560755624,-0.00012397309296985348,2.5119344329471716e-05,0.014906699214857374,0.0014742903248365913,0.002574302184500832,0.0023674427283733035,0.006414108692993179,0.0015714443557641733,0.002258685667468896,0.0017215591151766851,0.009216360367286763,0.0026292329998316433,0.0035135364737344243,0.0020945525577011903,0.027217494055808176,0.0038515918500321433,0.001409694170323661,0.002408248720747963,0.008302377820159213,0.006413783792251548,0.0027618716430750645,0.0028353540913148567,0.009265932717551084
2013-04-15,6.697360283847154e-05,-0.02405629976840995,0.766458312329872,-0.023149946182070558,0.3306891655616706,-0.023849691277017415,0.6705945987713944,-0.017838091051104565,0.7739349811585872,-0.013837393108223184,0.13022216997766556,-0.012449191309691687,0.7726921425504509,-0.02409950563289376,0.5441138272388812,-0.015021488034530961,0.20289593413735818,-0.005369465523786809,0.15919602702645097,-0.027580507509945562,0.4095745927575296,-0.004505859771250398,-0.00016111301340560047,0.0009801582846684642,0.011040064352123265,-0.002132662685130904,-0.0009701234957223415,-0.003012208869152433,0.014933683823638792,0.0017688384986516148,0.002626323594585145,0.002687185980024598,0.010651395697971204,0.00028724361317045144,-0.0025762970408186314,0.0006793372940787634,0.013719574498877635,-0.00023352887717098536,-0.0009062718531361869,-0.00038132000254798015,0.014970691998929217,-0.00026891031426590217,0.0019124702242525604,0.002109784968919781,0.007210597749115846,-0.000893606875609132,0.0012201911206699556,0.0013143644473521121,0.010889577413703609,0.002394207577087082,0.002985379067015348,0.001813812261504566,0.027593007429844194,0.002481785913430956,0.0013522933666147985,0.002313005090395004,0.0076861900469362065,0.0037975501617772967,0.0017111402755511929,0.002224759487686745,0.011405800630434754
2013-04-16,6.763690406197398e-05,0.0076443164112878215,-0.11552949233798471,0.0152195021945285,-0.03700176366843033,0.0013826432297761038,0.2104301572617946,-0.01611371556738317,0.4895677689967417,0.025257229481994603,0.6840443898989059,0.0211726891063031,0.018908750343134884,0.05687282061968113,1.0021494523569214,0.01390988412437677,-0.10536427220604572,0.005649832305455016,-0.13896958776155632,0.031759531615217496,-0.14287614629320167,-0.0043085799914636125,4.845028719557831e-05,0.0010742134915402435,0.011185525832378003,-0.0008290521772627013,-0.0004912130731886677,-0.002648819512800382,0.013878224155636304,0.003280901092637345,0.002594061579280993,0.002504745016945531,0.010073000426353455,-0.0017729992333125333,-0.0022973430837004427,0.000417903591050095,0.013574345329253702,0.0021231194414670362,0.0006014411158747901,-0.000389819985577855,0.015911847392799487,0.0009033029965519468,0.0025025894493377887,0.0023862773345821875,0.00826113081696425,0.003980056527425724,0.0032539960468145335,0.0021530837165677497,0.01641253717546093,0.0026838095556183106,0.003890726446442283,0.002122379468709079,0.02740171205312964,0.0014344429816699478,0.0014293241038643156,0.002327805307993147,0.007647340062142145,0.005583320964785754,0.0021907387383321986,0.00246418796730441,0.012783370705246237
2013-04-17,6.705164318732137e-05,-0.007121917979061587,0.11713368500863064,-0.054992551332266326,2.0907292773158495,-0.0023013971318167625,-0.27757503964538877,-0.02428901307698661,-0.23118292565019816,0.00045600819287283656,0.22687788534284437,0.00551318605515605,0.08504754358161648,0.0042479269779513995,-0.24669448619448153,0.006611486145542633,0.7506291312955071,-0.012983980206025092,0.17073118646963348,-0.0011521994638863386,0.11851320154422185,-0.0032470546842862102,-0.0006988674047653243,0.001220781145283345,0.011082922463978804,-0.00697180541462461,-0.003205692481696998,-0.00349980821361473,0.0180644139412367,0.002728243288290466,0.001702273157789147,0.0025151664139144714,0.01007628339694974,-0.001976940096418911,-0.0033205472084909538,-0.0003936299604556659,0.013863467531533693,0.004103899882230699,0.00042332009799417314,0.0007033980183808186,0.01582291090746896,0.002207731133287094,0.002591501787720274,0.0024026763299176412,0.008263033952325428,0.005772531266535097,0.0033291340221413,0.0021394948426800564,0.016238892759883043,0.0033277618590081826,0.004258361143290035,0.002291895170692282,0.027256218007578683,0.0011968002034390413,0.0008413682826351465,0.0020449068432344397,0.008018805568458045,0.005835616930819354,0.001965411109247306,0.0024672578142745927,0.012491270242641602
2013-04-18,6.631018651925835e-05,0.014190163305410008,0.5101516245487365,-0.026688161559557222,-0.2949632614363593,-0.006575233253295232,-0.26137896379360503,-0.014224835430657445,-0.24236422227462073,0.014135682871948552,-0.04057200243640924,-0.008581465470811622,-0.27544857704132675,-0.010575878941290418,-0.33764871116986117,-0.011822650524106026,-0.4234292942845095,0.010245437453523465,-0.006238257665578284,-0.011371187317036124,-0.20188705425280973,-0.0025619534041383396,-3.366042086694332e-05,0.0015623740411698783,0.011139396429555552,-0.008670122575365369,-0.0034071786854001918,-0.004106584511380018,0.0186529664687774,0.0013688320262263964,0.0008858494986661025,0.0026020403057609442,0.010197208798036077,-0.0031134499575599106,-0.0035054392505202703,-0.0008043481182067325,0.013815988093904935,0.005085399337476648,0.001052433638604855,0.0010004521669346733,0.016055517746679637,0.0009304850087108463,0.0022002794298916495,0.002382340336980482,0.0085923748940522,0.0037829980966328502,0.003263956410952007,0.0022163704350401936,0.01638636920215915,0.0014066484231793908,0.0045428070259030395,0.0020338063256555294,0.0273959486755422,0.001680604473162317,0.0013235514053679953,0.0022127688512330046,0.008201587479552614,0.004091235075398547,0.0018940498081163604,0.0021522001820566405,0.012805335066392925
2013-04-19,6.701262087815962e-05,0.03382522054027537,-0.19088144734074086,-0.003877130513342042,-0.08558437410700781,0.021365305590803185,1.2637496419364078,0.0008662246039439214,-0.177832645185385,0.008993111102721496,-0.3559451869360536,0.015748644467995287,0.0872952678526433,0.013301970398757357,-0.1346122662808248,0.012296412305921045,0.12499168938235483,0.019531898171502027,0.20662249224500284,0.026171045738055954,0.030978355354659204,0.0029319182643801067,0.001240670258560339,0.0022505186604822036,0.013328537435099926,-0.008001842123451897,-0.0035489214793448243,-0.004472086122007779,0.018565126096042477,0.00205810134025608,0.001430883623878998,0.0029260803576671712,0.010747856546134334,-0.0035138741475706503,-0.003487397663660241,-0.0007453590324116854,0.012197775332889793,0.006942400845477925,0.0013616021575719728,0.0011971843686999772,0.015965007903702096,0.0029469159171973125,0.0028076838949417926,0.0026066910359721085,0.008879837140339733,0.00625793425051846,0.0038639402680198387,0.00243712080523939,0.016547965814133963,0.0032585544522816257,0.004045064904279361,0.002360200316481764,0.026656056911202167,0.004017131105231497,0.0022540418677681195,0.0023601110445865547,0.008988235023452033,0.006496510078254802,0.002735033009836796,0.0022016616186588678,0.013393636977190933
2013-04-22,6.681751290305016e-05,-0.008625779992835647,-0.3155549777819797,0.020843460254598378,-0.2943731100469673,-0.011596043983348903,-0.3279712758217076,0.005766848926473944,-0.19570484025639734,0.019607791376047068,0.07568073969980249,0.004024393696435258,-0.35204308650673,0.0014063705713236452,-0.24010867841854167,0.0072227405024487545,-0.11816677501329709,-0.00036832590328561565,-0.42724907967994163,0.0073100130724370604,-0.33529715544407324,0.001604215433543832,0.0008599793129422384,0.002001281469777627,0.013262766922424316,-0.00665757176732118,-0.0031277193460543806,-0.0019383392583549597,0.01860963557639255,0.00021880384698791389,0.0010408304744737862,0.002501049447838799,0.011134860722406378,-0.0030308831364147526,-0.0037956555437032025,-0.0005807957417485188,0.012090659456202659,0.008179710765343184,0.0021275506794278254,0.0016482696431709964,0.016216553453642292,0.0044943921641293905,0.0026935057387769135,0.0026165537692528495,0.008775176788442253,0.0044614955607600315,0.0034904240958606447,0.002469603764631012,0.016527470623764445,0.0023274364374730183,0.004435865029331909,0.002239872896970363,0.01069156413960978,0.0032642210778910385,0.0019448751922206409,0.0024178844513949027,0.009004785022961098,0.005295342273087478,0.002741151222916738,0.0023233266706583766,0.01338017920360599
2013-04-23,6.681751290305016e-05,0.01185105612911852,-0.17466977466977462,0.018712209556397408,0.545026474668334,0.014262742540396278,-0.26313931320168527,0.02451278175432936,0.16036522230240657,0.021853207958487664,0.18321941799041985,0.007308289968689152,0.28501123048970656,-0.0004683765664381667,0.06374180821502073,0.005214849104667296,0.025299065107395435,0.014005241750646213,0.6845012814894493,0.009353216486021942,-0.007309454724190978,0.0033676955362051952,0.0008977179282307901,0.0021418114149982515,0.013484053386592124,-0.004993891419690422,-0.0033936626683904736,-0.0012328664190554006,0.01936104315410291,0.0011067377650808563,0.0007712664885211051,0.002802165883625918,0.01150136790942204,-0.0024706393646688474,-0.00307093910252787,-0.00011974916775225886,0.01349900271835849,0.007252918172059752,0.003445342557863551,0.002001255242524369,0.016442267945704695,0.004719371292966068,0.0029304705743404824,0.002551827887425251,0.00877233831753144,0.004783903300130454,0.0036607643829442704,0.0024888146820185586,0.016547450253890702,0.0029493582135478036,0.004573289134784053,0.0018107697997538086,0.010718714564930471,0.0053388823329469925,0.003007837981220174,0.001992069896938453,0.009004587927613814,0.005685900218932005,0.0032140001187417333,0.0023462308961772482,0.012967437349020125
2013-04-24,6.681751290305016e-05,-0.0004446492092744503,-0.1469068390552104,-0.0016498278460367333,0.45979395349621455,0.03005210390990154,1.9487654518158877,0.006925850459104543,-0.24687685901249257,0.011976186429111246,-0.13140600472684616,-0.012404871622368696,0.05549927077186845,-0.012880606502239988,0.013551826821918356,-0.002431712283850529,-0.3189097326622655,-0.05880090663139037,1.0266933652875885,-0.010385006084731474,0.1716394071045233,0.0030465749143693266,0.0010616053054810504,0.002255529560148295,0.013018893116962487,-0.0071650934836317015,-0.004484390083251744,-0.0016326063010924097,0.019389174618372446,0.0033756913992695203,0.0024731711149099667,0.0035283321053229955,0.012440413739226715,-0.0037630661410708033,-0.0020833926964264338,3.108270992679962e-05,0.013589464001928862,0.006118104921722267,0.0041222879222881925,0.0021285168494966644,0.015533203230001107,0.002852626878778741,0.002634584273708107,0.002411216449111908,0.009047810633270384,0.0025990218568536783,0.003230051501148301,0.00229027097827883,0.01671103715038969,0.0020379473663008074,0.004919069261109854,0.0020887827583064844,0.010735666823920301,-0.00197788021625922,0.0007636189660960024,0.0008625553811709707,0.016520780201090445,0.0030034888540086957,0.0033170934009010278,0.002177990653619455,0.013428862516786086
2013-04-25,6.732477469695297e-05,0.010530965365072031,0.43073301125634544,0.007201787613529298,-0.6031174921456293,0.009247977257077045,-0.3754021469501825,0.005766605502645961,-0.05306620709464316,-0.01183445479223244,1.011311300246859,0.009836072572848575,-0.08345463367297423,0.0047452456694052625,-0.10301542900371208,0.008776112664953484,0.04788867562380039,-0.007002363758592978,-0.42810854124364983,0.0009687611123843087,-0.0892248548136434,0.0035773950651241115,0.0018476096778519135,0.0023234121287476484,0.013211477212981338,-0.0061417205978827605,-0.004106087554060056,-0.0018224951907495068,0.019340891920446045,0.0034914567312667177,0.0026790309538800017,0.0037616199193075683,0.012404460552594823,-0.0029296312458317875,-0.0010684470467658969,-0.00021070298494019202,0.013490401233640398,0.006883162276154486,0.0038811245168910435,0.0017482512841913156,0.015945956934297543,0.003468297512315255,0.0029876269865642957,0.0023964251509343004,0.009187545326633401,0.00280553161594832,0.002849475420428904,0.0021853212385096743,0.016415655030006696,0.0014125282983350473,0.005493173214149438,0.002413463651636194,0.009861839017958472,-0.0032185191953713055,1.6273212361639366e-05,0.0004695753876911013,0.016570167955568,0.0023693063538450243,0.0037092553986091126,0.002308252180627468,0.013345327913189561
2013-04-26,6.545148949466117e-05,-0.0055773447647664565,-0.2534752575375808,0.02159759976197484,0.9855066136988693,0.012872345580158484,0.02506026603770306,-0.0044899976069542324,-0.1524986729354667,0.0008551743556530766,-0.071449376247962,-0.001174168481315574,-0.2191981034363708,-0.005903419882837602,0.4866775848035225,-0.002899966586864311,0.10486308269988087,0.0067904713821624885,-0.4035559062187549,-0.00209686072566051,0.05352572258228672,0.0031078197670526553,0.0011210668475600816,0.0022637389258954865,0.013259358725073472,-0.0029709975611706962,-0.003083448377527831,-0.0014145759873631647,0.019820978253314244,0.004368063311159132,0.003235637599774188,0.0037634223618385754,0.012463859712504325,-0.0034116356341354903,-0.0015727932926719035,-0.00029134887028825496,0.013487901164428402,0.007663790827634687,0.0038411591240368193,0.0016920573708685271,0.015942145083443417,0.0028398777878333448,0.0026548193650379748,0.0024488017989929833,0.009219905403981378,0.002455655927268152,0.002095403333389312,0.002050758102387862,0.016511701654888987,0.002141658827031101,0.004669378229702259,0.0024612744921312935,0.009821974815527735,-0.003055570476618197,4.2841435960561114e-05,0.0005646453149752428,0.016635566857857397,0.0021589248810500727,0.003198842603663321,0.0023351838155958315,0.01342944560429458
2013-04-29,6.564666437203215e-05,-0.0017714360346058333,-0.32702684086056066,0.030968360228564418,-0.16198349530217082,-0.010231813146503232,0.06011234054072334,0.006938993999018983,0.2147906227630636,0.015384938809814841,0.007539163106533797,0.005404138100996159,0.18472445354989908,0.0033254925996892837,-0.25387538094170103,0.0119567361270152,0.21054376657824925,0.007522738922190797,-0.24301239579888467,0.01826417403876812,0.02349932514029973,0.005375132095637003,0.0013985794031461385,0.0023811794046106893,0.013245881618051736,0.0024195657993144604,-0.001968513154254503,-0.0008579434034462485,0.020012835178089855,0.005760497396624098,0.003311740555465903,0.003753638834724793,0.012634297107566065,-0.0009256261306354041,-7.15044591080849e-05,-0.00025633077791276104,0.013504415126916797,0.010610652369146267,0.004687023219443143,0.0022069009015248664,0.015235904556600656,0.004638268557700442,0.003076914017866361,0.002577231014025516,0.009228274645711769,0.005237777741849081,0.0020305196733554354,0.002222416050858822,0.01650747376394427,0.004853234963707154,0.0060062408942131995,0.0025232941322042013,0.009358420635831139,-0.0017708267812832634,0.0005151018018065834,0.0006718724217762428,0.01661722150709296,0.006786258598882267,0.004327125286205158,0.00260965453388895,0.013687376990307542
2013-04-30,6.591989220883221e-05,0.011533496745387728,0.5985670419651996,0.029433536239459768,0.07997796123976775,-0.005331803239184918,-0.24762603935587868,0.006615846425966243,-0.0475085625897691,0.007996446264767698,-0.594005772378737,-0.004089732503824717,0.5052998258273202,0.0021306248595300836,0.18752375984652248,0.01548768343772755,0.7280881950150644,-0.011714671418994071,0.45430168271041405,-0.0025397412795511443,0.18391426866003147,0.005762501967698341,0.0013662392607147744,0.002263176111868548,0.01343020346220125,0.0038142831667908883,-0.0016254892742847415,-0.0003062145423374796,0.02104647588140345,0.005084073811715939,0.0028819689668599935,0.0034393031307287103,0.012159457852791815,0.0013587686007063837,-0.00013929248962041285,-0.000374763040607462,0.013553731813598353,0.008896203282028337,0.0044658445753427145,0.0020878173951464074,0.01521879902120053,0.0021248211327653532,0.0025641324327274617,0.0024500908743667615,0.00917435890066247,-9.448926797184232e-05,0.0021413961070155807,0.0021239455842141375,0.016475247710319073,0.005009496147830195,0.0025468113082613986,0.002888701232473867,0.009594957647326216,-0.003508005138706638,3.186307319658077e-05,0.000307619768666445,0.01639799367464433,0.0033882026411138355,0.003907910360029465,0.002348438104718298,0.013653546824683175
2013-05-01,6.451451883560111e-05,-0.0019003105130954712,-0.19594911853843855,-0.007881811510902614,-0.2669832940585801,-0.0025157632294795507,-0.031181723691746432,-0.023687542167435183,0.35676448981170017,0.0016699659489973762,-0.07463665542129161,-0.011732917799589071,0.017562564051704088,-0.002834731515598654,-0.35151352719584283,-0.0037732698811483445,-0.21500178309624762,0.00286554968673558,-0.1310364830429468,0.005888043372944685,-0.12427305130850763,0.006290191094187936,0.0013628291762646239,0.0023714035532578226,0.012735586787748656,0.008709680914558371,-0.0020678232949185027,-1.7713449500300626e-05,0.02113598649693633,0.005062476429020579,0.0027711788142958937,0.003321406441320507,0.012252339822610377,0.001420479616372372,-0.0009321237484414269,-0.0005075044020146358,0.013676796362349102,0.009018556400790523,0.004857809567059501,0.00227282124993633,0.014111514523759278,0.00039261037178550673,0.0021381450142432534,0.002268696893832578,0.00943932959248919,-0.0008019407041336413,0.001955075664988426,0.0021612882661625754,0.016113133549392814,0.003967828163814913,0.0023816271894014918,0.0028379751200116043,0.0097151668267113,-0.0019192823630249656,0.00043682269508349414,0.0005031286348207153,0.0162536591517852,0.004093193978768284,0.004524346907779142,0.002659063967556552,0.013516927114734694
2013-05-02,6.42021447596619e-05,0.016109916588812556,-0.05080561675470496,0.014181773112603713,-0.16784228812576296,0.01129615985925958,-0.0114947562016946,0.007433169385490768,0.23451125676831008,0.005002404310431086,-0.1273655462841835,0.0110416564183764,-0.295904029369482,-0.005923062423104697,1.1479117397194223,-0.0006313386280658584,-0.29264045227398916,0.010001556119433097,-0.13119874117871444,0.010599597179459685,-0.2971388022332606,0.00648050898554442,0.0013598812068671418,0.002290540924065221,0.013092131703816325,0.012867342234353485,-0.001324499328729023,-0.0003577130364125214,0.021165593120481104,0.006856079216444044,0.0024081948453855695,0.00335873889222138,0.012345715577040579,0.0035991990792345607,-0.0007604403997413245,-0.000711732558789091,0.013763603349696098,0.008106133115142633,0.0039344064089283926,0.002161829393818371,0.014106007636502646,0.002355266677074308,0.0019995591891390774,0.0023286211037731874,0.009670297305328502,-0.0003330541884934979,0.0011827833005710886,0.0017125631099055294,0.01614170877654484,0.005099089005824231,0.0024155840332413803,0.0027559269860855107,0.009722053341318601,-0.0019433794482306421,0.0004601333638698524,0.0005696524592857521,0.01637016209055319,0.006302633068438368,0.004644116642956719,0.0027147829502525145,0.01357310760713701
2013-05-03,6.892417638426629e-05,0.012251448512819563,0.9538018400961996,0.010010999344203242,-0.14348867928285536,0.01659236330219893,0.041042792593248834,0.011832359337312193,-0.0722777534107436,0.0031399034046795116,-0.10154899167719333,0.00692786960576286,0.06285687918882443,0.006673239509091378,-0.37156326164108266,0.019425170680065662,0.24001855353766022,0.005529545394111546,0.08174857989627071,0.014401860287911017,0.7517525144772934,0.004360206676446987,0.0018404460702601266,0.00252154015094197,0.01203949897810921,0.014270718266655935,-0.0001790598560151846,-0.00017389098151243676,0.021009014271378204,0.006384572914544195,0.003230390829751739,0.0035460353474841,0.01245215642556234,0.004693422695261962,-0.0006478180974724967,-0.000589825228517471,0.013970627603264379,0.007519794634684551,0.0039491833019313916,0.0023647195846063784,0.01361974377827289,0.0014813996547753394,0.002065947611585184,0.0022814069037513374,0.009623386946152593,-0.00098894073839495,0.0018865119945079556,0.001749353688062838,0.015867266143121957,0.005804663299267654,0.003825323868088093,0.002993969034368771,0.010084472789431347,-0.003322666447445499,0.0008418096755939963,0.0005627731609023634,0.016387109177581172,0.005142501488859974,0.005306184998498553,0.002883112500645879,0.01369655498796735
2013-05-06,6.966514681172598e-05,-0.002420545592495049,-0.3293876849969942,0.023845474793269483,0.3745931367990327,0.004800404854119034,0.17120912321014448,0.02118760154422672,-0.06927441027172287,-0.0020866813502867787,0.030688896422897072,-0.012477949708645575,-0.04321778202261828,-0.003787612512042071,-0.2042644032046812,-0.009140422104209955,-0.3165966507452379,-0.005627018555822261,-0.0862252663622527,0.00401251180493345,0.11348412353197035,0.004987094632972644,0.00156962510208003,0.002050827100033459,0.012114460851815027,0.014568592888897669,0.0015383762928160571,-0.0002694570590793255,0.02149698289088977,0.008041712332073958,0.003572227639133674,0.003378066158078896,0.012439736639364705,0.006223325946030478,0.00033834919253261653,-0.00014543157303736898,0.014705108911368826,0.005355260685395047,0.003850839760711766,0.0024737035313604494,0.013781394535053313,-0.00017695792952476808,0.001459079786257922,0.0021449508854367583,0.009711248336614822,-0.0015083100421097173,0.0015301594357208792,0.0014265868430278772,0.015423600972291401,0.00415858080147502,0.0031029125458277296,0.002680779224885299,0.01011078135329461,-0.003848226897100182,0.000624615548782792,0.00046867616006585067,0.01636187065515494,0.004812975193158486,0.005235721687568917,0.002999175141996213,0.01332535582223374
2013-05-07,7.013305445457974e-05,0.002569260367127235,-0.06624975988730708,-0.004449690831513586,-0.02595110840493431,0.006370249541058026,-0.29908443540183116,0.005860768914076164,-0.16115923430649126,0.01003744138511986,0.24497647464776473,0.01003781584313157,0.027927764417623235,0.014733483903188072,0.4734023791964601,-0.0007815872658725187,0.3258389120458085,0.002443486511807036,0.3289747647205796,0.01552404244917338,0.41988944880659407,0.0040613837399494646,0.0017828703041353755,0.002185311236250209,0.011924626209306564,0.012237876922471802,0.0025826387963234776,-0.000582555260972728,0.021577808337551827,0.007254543571901806,0.004088159344947995,0.0036732629835176667,0.012447024535021408,0.0043762385798047365,0.0008546512170388709,-0.0001960043309743309,0.014189955876942486,0.004186667123482701,0.004968790535221812,0.002488727123455048,0.012563326781393712,9.363657100114331e-05,0.0016552922438786144,0.00221856691411193,0.009851236054039442,0.0,0.0020841771936881415,0.0017309101120299708,0.01564115840707398,0.003557953171139827,0.0035663448762501826,0.0026952476479731313,0.010105995904114094,-0.0049899160197446335,0.0004002551785400321,0.0005971922705241273,0.016296750333234192,0.005425598518679964,0.005906488443428559,0.0031647060367427926,0.013526633107453667
