,Baseline DJIA,Baseline Max Sharpe,EXPERIMENT_6_1678606705_1850000,EXPERIMENT_6_1678606705_2250000,EXPERIMENT_6_1678606705_2950000,EXPERIMENT_8_1678691302_1000000,EXPERIMENT_8_1678691302_2560000,EXPERIMENT_9_1678768311_1000000
2018-07-16,0.0017965738788119,0.0008548856336515,,,,,,
2018-07-17,0.0022155463528579,-0.0041174171981309,,,,,,
2018-07-18,0.0031607795863959,-0.0073389917285299,,,,,,
2018-07-19,-0.0053489232242105,0.0047991457099174,,,,,,
2018-07-20,-0.0002545775648825,-0.0002537002064411,,,,,,
2018-07-23,-0.0005519200402626,-0.0014112926707475,,,,,,
2018-07-24,0.007892034392821,-0.0091669791349031,,,,,,
2018-07-25,0.0068204012837327,0.0160332146423149,,,,,,
2018-07-26,0.0044451979358468,0.0040293695750159,,,,,,
2018-07-27,-0.0029776141442984,-0.0310613126976488,,,,,,
2018-07-30,-0.0056669728353504,-0.0077043475417096,,,,,,
2018-07-31,0.0042818233127375,0.0067282143144082,,,,,,
2018-08-01,-0.0032015948877766,0.0419295519948659,,,,,,
2018-08-02,-0.0003023687764225,0.0236434059051826,,,,,,
2018-08-03,0.0053865221191589,0.0025580360147375,,,,,,
2018-08-06,0.0015552080446481,0.006147927114024,,,,,,
2018-08-07,0.0049693975300517,-0.0071232807204394,,,,,,
2018-08-08,-0.0017620786828107,0.0004527688066749,,,,,,
2018-08-09,-0.0029127681145257,0.0083590394110713,,,,,,
2018-08-10,-0.0076870152547415,-0.0038094934485337,,,,,,
2018-08-13,-0.0049555844574303,0.0020060743695198,,,,,,
2018-08-14,0.0044553772915256,0.0030628008334353,,,,,,
2018-08-15,-0.0054351858049205,-0.0001478417971275,,,,,,
2018-08-16,0.0157504909123962,0.0122489050693434,,,,,,
2018-08-17,0.0043268911139859,0.0146963374371517,,,,,,
2018-08-20,0.0034815546160558,0.0002749666476564,,,,,,
2018-08-21,0.0024690545491741,0.0002283503565307,,,,,,
2018-08-22,-0.0034346084853413,-0.0019583336175143,,,,,,
2018-08-23,-0.0029773969358366,0.0011708005359411,,,,,,
2018-08-24,0.0051981619889933,-0.0001249966525065,,,,,,
2018-08-27,0.0100537999504568,0.0060792821637699,,,,,,
2018-08-28,0.0005519809834229,0.0048129604038672,,,,,,
2018-08-29,0.0023231559191168,0.0093240435959595,,,,,,
2018-08-30,-0.005269001134887,-0.0012414782433357,,,,,,
2018-08-31,-0.0008504128015723,0.0097194246471526,,,,,,
2018-09-04,-0.0004752524223732,-0.0067574401390584,,,,,,
2018-09-05,0.0008673454413001,-0.0026734642611745,,,,,,
2018-09-06,0.0008038080500361,-0.0100499473837646,,,,,,
2018-09-07,-0.003051641693373,-0.0056424141861802,,,,,,
2018-09-10,-0.0022946254458044,-0.0005057586202352,,,,,,
2018-09-11,0.0044084744712897,0.0183449670511428,,,,,,
2018-09-12,0.0010727084074875,-0.0047061246839899,,,,,,
2018-09-13,0.0056567854719324,0.0150157325465267,,,,,,
2018-09-14,0.0003319701194024,-0.0032439880909949,,,,,,
2018-09-17,-0.0035385948867431,-0.0127240115104908,,,,,,
2018-09-18,0.007092354841816,0.0081440633663195,,,,,,
2018-09-19,0.0060501796190095,-0.0016615858985367,,,,,,
2018-09-20,0.009513860057609,0.0103475756716663,,,,,,
2018-09-21,0.0032456613513083,-0.0026624466188472,,,,,,
2018-09-24,-0.0067847970067492,-0.0054302193527296,,,,,,
2018-09-25,-0.0026293091721404,-0.0004677324378706,,,,,,
2018-09-26,-0.004036342639626,-0.0087164084433602,,,,,,
2018-09-27,0.0020712454854125,0.0103158521253587,,,,,,
2018-09-28,0.0006951932018068,0.0009755588309538,,,,,,
2018-10-01,0.0072907297041224,0.0042727471343487,,,,,,
2018-10-02,0.0046049883404102,0.003424382697653,,,,,,
2018-10-03,0.002033737768412,0.0013759082485562,,,,,,
2018-10-04,-0.0074887144390533,-0.0123161286543686,,,,,,
2018-10-05,-0.0067760705978829,-0.0098863159874218,,,,,,
2018-10-08,0.0015021907718031,0.0016288247158616,,,,,,
2018-10-09,-0.0021221524801103,0.0055681425524911,,,,,,
2018-10-10,-0.0314722712484034,-0.0364091212133113,,,,,,
2018-10-11,-0.0213256649058428,-0.0148068504748067,,,,,,
2018-10-12,0.0114621843262623,0.019673292176026,,,,,,
2018-10-15,-0.0035295772530989,-0.0109231168350475,,,,,,
2018-10-16,0.0216973144614265,0.0215581261892112,,,,,,
2018-10-17,-0.0035560408216013,0.0002222861827255,,,,,,
2018-10-18,-0.0127293945670127,-0.0136853023220269,,,,,,
2018-10-19,0.0025568177008372,0.0240314048280336,,,,,,
2018-10-22,-0.0049885235097257,4.53760376075413e-05,,,,,,
2018-10-23,-0.0049760409130512,0.0057475967666358,,,,,,
2018-10-24,-0.024135579963796,-0.0173734874632239,,,,,,
2018-10-25,0.0163171300270579,0.0099302270291671,,,,,,
2018-10-26,-0.0118569365912841,-0.0142353128957717,,,,,,
2018-10-29,-0.0099395470797438,-0.0081632544828647,,,,,,
2018-10-30,0.017662403039607,0.0078117539869544,,,,,,
2018-10-31,0.0096933718263516,0.0080416155813354,,,,,,
2018-11-01,0.0105503664321822,0.0093738733929439,,,,,,
2018-11-02,-0.0043304551102548,-0.0172132631398182,,,,,,
2018-11-05,0.007552943058654,0.0018500050581205,,,,,,
2018-11-06,0.0068067156628484,0.0058411888573259,,,,,,
2018-11-07,0.0212713402729498,0.0050680624166939,,,,,,
2018-11-08,0.0004171045232155,-0.0013066379951442,,,,,,
2018-11-09,-0.007709450588949,0.0064165956345458,,,,,,
2018-11-12,-0.0231680374481024,-0.0026475641578997,,,,,,
2018-11-13,-0.0039661535611447,0.0012106712337084,,,,,,
2018-11-14,-0.0081462564581213,-0.0016057532931436,,,,,,
2018-11-15,0.0083239780407089,0.0012612180311887,,,,,,
2018-11-16,0.0049013346044588,0.0047390508195752,,,,,,
2018-11-19,-0.0155738327944923,0.0019507058194068,,,,,,
2018-11-20,-0.0220565669463855,-0.0167743971587415,,,,,,
2018-11-21,-3.887786506717728e-05,-0.0159655119551295,,,,,,
2018-11-23,-0.0073060495910839,0.0027379288291584,,,,,,
2018-11-26,0.0145883124614074,0.0015492174264484,,,,,,
2018-11-27,0.004402969830775,0.0104649351586794,,,,,,
2018-11-28,0.0249588244346499,0.0138918874616739,,,,,,
2018-11-29,-0.0010876518331468,-0.0018144164026806,,,,,,
2018-11-30,0.0078780676219174,0.0088007769549359,,,,,,
2018-12-03,0.0112758850544965,-0.0065851381729775,,,,,,
2018-12-04,-0.0309512148861555,-0.0043728001839067,,,,,,
2018-12-06,-0.0031725803153772,0.0029999979896489,,,,,,
2018-12-07,-0.0223957068886458,-0.0081064383850773,,,,,,
2018-12-10,0.0014068070980532,0.0020923699863563,,,,,,
2018-12-11,-0.0021708621927947,0.0083883391418704,,,,,,
2018-12-12,0.0064434857992703,0.0029166961948413,,,,,,
2018-12-13,0.0028585052256091,0.0136608273385138,,,,,,
2018-12-14,-0.0202001626348207,-0.0556678206695649,,,,,,
2018-12-17,-0.0210588614851167,-0.0344449432804538,,,,,,
2018-12-18,0.0035035910939478,-0.0025670121507897,,,,,,
2018-12-19,-0.0148667769681523,-0.0079945210933176,,,,,,
2018-12-20,-0.0198965575628423,-0.0083173622980751,,,,,,
2018-12-21,-0.0181206353491912,2.710135886366018e-05,,,,,,
2018-12-24,-0.0291004312641396,-0.0381552527634008,,,,,,
2018-12-26,0.049845818179993,0.027985047049121,,,,,,
2018-12-27,0.0113806268624454,0.0214227214878316,,,,,,
2018-12-28,-0.0033026714777553,-0.008786817522428,,,,,,
2018-12-31,0.0114931898842043,0.0070398891636283,,,,,,
2019-01-02,0.0008050296140378,-0.0070805961160551,,,,,,
2019-01-03,-0.0282709132016121,-0.0070114762444559,,,,,,
2019-01-04,0.0329248076574566,0.0204105548204074,,,,,,
2019-01-07,0.004190192550654,-0.0040005512425925,,,,,,
2019-01-08,0.0108833370642271,0.003690910654005,,,,,,
2019-01-09,0.003853709619388,-0.0163315417955881,,,,,,
2019-01-10,0.005142600969777,0.0024189812716976,,,,,,
2019-01-11,-0.000248759396933,0.0065654032427824,,,,,,
2019-01-14,-0.0035884963005637,-0.0067561636509229,,,,,,
2019-01-15,0.0065140545071744,0.009435057211361,,,,,,
2019-01-16,0.0058826861680585,-0.0069557557708428,,,,,,
2019-01-17,0.0067310437107563,-0.0001434989222235,,,,,,
2019-01-18,0.0137976456965587,0.0086054042027686,,,,,,
2019-01-22,-0.0122182817533859,-0.0107196189776724,,,,,,
2019-01-23,0.0070125923022268,0.0486508929586017,,,,,,
2019-01-24,-0.0009106141384249,-0.0056934956470288,,,,,,
2019-01-25,0.0074922487874922,-0.0074233278022543,,,,,,
2019-01-28,-0.008447945694135,-0.0008546917705315,,,,,,
2019-01-29,0.0021094165370261,0.0002140134839312,,,,,,
2019-01-30,0.0176932110919876,0.0104766657596623,,,,,,
2019-01-31,-0.0006072172102706,0.0206305686199183,,,,,,
2019-02-01,0.0025688620420065,0.0100118766282499,,,,,,
2019-02-04,0.0070012480604255,0.0057561009883327,,,,,,
2019-02-05,0.0068207089355458,-0.0051953801775478,,,,,,
2019-02-06,-0.0008350051626745,0.0046400954118863,,,,,,
2019-02-07,-0.0086951110298792,-0.0082905542313197,,,,,,
2019-02-08,-0.0025109416232844,0.0044092381087244,,,,,,
2019-02-11,-0.0021198121334097,0.0041565957326086,,,,,,
2019-02-12,0.0148744167858405,0.0113709130058215,,,,,,
2019-02-13,0.0046216815823088,-0.00022525562371,,,,,,
2019-02-14,-0.004066781902094,-0.0065843867755634,,,,,,
2019-02-15,0.0174477204089869,0.0045413189275181,,,,,,
2019-02-19,0.0003117967218182,0.011005601683778,,,,,,
2019-02-20,0.0024378494361496,-0.0004878090288946,,,,,,
2019-02-21,-0.0039996469173407,0.001410900423913,,,,,,
2019-02-22,0.007008714351522,0.0078670312851682,,,,,,
2019-02-25,0.0023101993526999,-0.0036591835471001,,,,,,
2019-02-26,-0.0013018862529284,0.0019193999958661,,,,,,
2019-02-27,-0.0027945493545568,-0.0008525404234939,,,,,,
2019-02-28,-0.0026615251102605,0.0004064242264197,,,,,,
2019-03-01,0.0042568418158666,-0.0002149761609694,,,,,,
2019-03-04,-0.0079408045161013,-0.0035123368070443,,,,,,
2019-03-05,-0.0005042489364893,-0.0008355314742623,,,,,,
2019-03-06,-0.00516029863025,-0.0054361534736585,,,,,,
2019-03-07,-0.0077991225739858,-0.0040512094243228,,,,,,
2019-03-08,-0.0009025252766116,-0.0009831171697598,,,,,,
2019-03-11,0.0078836436572806,-0.007060307298746,,,,,,
2019-03-12,-0.0037511656481704,-0.0156211062577001,,,,,,
2019-03-13,0.0058005259253564,0.0109614568143387,,,,,,
2019-03-14,0.000274242622273,-0.0012485779932712,,,,,,
2019-03-15,0.0054037345266138,0.0119914369135882,,,,,,
2019-03-18,0.002523532785714,-0.0081781498357064,,,,,,
2019-03-19,-0.0010310506790802,0.0032894475864003,,,,,,
2019-03-20,-0.0054741319050312,-0.0027324402179347,,,,,,
2019-03-21,0.0084223810997343,0.0091521103426939,,,,,,
2019-03-22,-0.0177251528176333,-0.0117770784775113,,,,,,
2019-03-25,0.0005689586456134,0.0006131412851967,,,,,,
2019-03-26,0.0055218610694824,0.0107154144771639,,,,,,
2019-03-27,-0.0012526682762976,-0.0016012425657742,,,,,,
2019-03-28,0.0035851308910419,0.0052258154680149,,,,,,
2019-03-29,0.0082130483453757,0.0054453678020354,,,,,,
2019-04-01,0.0127172011205014,-0.0017427579419152,,,,,,
2019-04-02,-0.0030195671611583,0.0005320143203988,,,,,,
2019-04-03,0.0014897362410346,0.0027544381992974,,,,,,
2019-04-04,0.0063505671282613,-0.0014054393325681,,,,,,
2019-04-05,0.0015296547150918,0.0006901795677128,,,,,,
2019-04-08,-0.003177700441144,0.0109884357854452,,,,,,
2019-04-09,-0.0072297677354162,-0.0032636100048085,,,,,,
2019-04-10,0.0002516226449027,0.0005917039758653,,,,,,
2019-04-11,-0.0005394077535832,0.0009485111676477,,,,,,
2019-04-12,0.0102991040430946,0.0040931316919994,,,,,,
2019-04-15,-0.0010423647007512,0.0050107569366703,,,,,,
2019-04-16,0.0025730990342587,0.0067775953442882,,,,,,
2019-04-17,-0.0001179878973065,0.0073962532884207,,,,,,
2019-04-18,0.0041588626455859,0.0013606629733526,,,,,,
2019-04-22,-0.0018256446821571,0.0010333491336595,,,,,,
2019-04-23,0.005482236254958,-0.0214830376463209,,,,,,
2019-04-24,-0.0022261019724983,0.0037289096450982,,,,,,
2019-04-25,-0.0050746492246482,-0.0083202687416639,,,,,,
2019-04-26,0.0030704313402469,-0.0174010829707337,,,,,,
2019-04-29,0.000416697785939,-0.0134854105268383,,,,,,
2019-04-30,0.0014505899153918,0.0092484418527201,,,,,,
2019-05-01,-0.0061207867169718,-0.0114939627327556,,,,,,
2019-05-02,-0.0046292437197352,9.55468519481406e-05,,,,,,
2019-05-03,0.0074943643413591,0.0041741001247286,,,,,,
2019-05-06,-0.0025077863553489,-0.0027539934414963,,,,,,
2019-05-07,-0.0179053643252887,-0.0095956328293078,,,,,,
2019-05-08,8.627870685140593e-05,0.0037897477960847,,,,,,
2019-05-09,-0.0053517517090472,-0.0077698556338135,,,,,,
2019-05-10,0.0044141311482353,0.013700881749519,,,,,,
2019-05-13,-0.0237980927225032,-0.0050349069673884,,,,,,
2019-05-14,0.0081761353097757,-0.000350032619691,,,,,,
2019-05-15,0.004542085200816,0.0105009335723744,,,,,,
2019-05-16,0.0083694632245758,0.0117177118402499,,,,,,
2019-05-17,-0.0038155244813125,-0.0055734254367294,,,,,,
2019-05-20,-0.003264229520843,-0.0026886948416285,,,,,,
2019-05-21,0.0076881017642917,-0.0063733791143666,,,,,,
2019-05-22,-0.0038922370592684,0.002131575821088,,,,,,
2019-05-23,-0.0111007102490569,-0.0020902996767353,,,,,,
2019-05-24,0.0037354645627758,-0.0003499798880733,,,,,,
2019-05-28,-0.0092989451119106,-0.0158649147101397,,,,,,
2019-05-29,-0.0087328936270743,-0.0054479824849223,,,,,,
2019-05-30,0.0017300801369823,0.0088499278143556,,,,,,
2019-05-31,-0.0140978735202408,-0.0154103242794534,,,,,,
2019-06-03,0.0001910226440933,0.0068622675901561,,,,,,
2019-06-04,0.020644840733516,0.0124021539362781,,,,,,
2019-06-05,0.0081868448573469,0.0156586200389023,,,,,,
2019-06-06,0.0070905595330774,0.0072309117894851,,,,,,
2019-06-07,0.0102361018448051,0.0101458579250351,,,,,,
2019-06-10,0.0030303424358359,-0.0027826408450823,,,,,,
2019-06-11,-0.0005436862995249,-0.0023837126762844,,,,,,
2019-06-12,-0.0016768593632807,0.0031958439834895,,,,,,
2019-06-13,0.0039200199662428,0.0186591966445464,,,,,,
2019-06-14,-0.0006573067659504,0.0015215724845631,,,,,,
2019-06-17,0.0008785076673842,-0.0031561653635023,,,,,,
2019-06-18,0.0135187886861365,-0.0124219585258665,,,,,,
2019-06-19,0.0014532459516192,0.0095356844664429,,,,,,
2019-06-20,0.0094012195093193,0.0080602086350827,,,,,,
2019-06-21,-0.0012723375435285,-0.0052368687024808,,,,,,
2019-06-24,0.0003146884967648,0.0013370102657699,,,,,,
2019-06-25,-0.0067091234608498,-0.0051274267385169,,,,,,
2019-06-26,-0.0004294220223827,-0.0047269144810053,,,,,,
2019-06-27,-0.0003858877685574,0.0008917862232646,,,,,,
2019-06-28,0.0027663143593663,-0.0021945275871832,,,,,,
2019-07-01,0.0044161249061984,0.0112621766427772,,,,,,
2019-07-02,0.0025919409467893,0.0040140728737776,,,,,,
2019-07-03,0.0066943837232533,0.0118257399453094,,,,,,
2019-07-05,-0.0016272661638729,-0.0039953366548813,,,,,,
2019-07-08,-0.0043079266910304,-0.0011928490195789,,,,,,
2019-07-09,-0.000844970223124,0.0022960928434734,,,,,,
2019-07-10,0.0028640398881452,0.0088734243754038,,,,,,
2019-07-11,0.0084839601344404,0.0020300617790965,,,,,,
2019-07-12,0.0090057773768543,0.0061856279622072,,,,,,
2019-07-15,0.000992639773663,0.0044739580104253,,,,,,
2019-07-16,-0.0008600153199375,-0.0015962139514593,,,,,,
2019-07-17,-0.0042355433681272,-0.0054186130065785,,,,,,
2019-07-18,0.0001146624171253,0.0054975203852389,,,,,,
2019-07-19,-0.0025262299667796,-0.0166228686315427,,,,,,
2019-07-22,0.0006518760406963,0.0076725235021072,,,,,,
2019-07-23,0.0065247207575207,0.0010047049884708,,,,,,
2019-07-24,-0.0028965666472776,-0.0054474004590487,,,,,,
2019-07-25,-0.0047301200202689,-0.0009306556935673,,,,,,
2019-07-26,0.0018963482199643,0.0061707095640342,,,,,,
2019-07-29,0.0010628093994957,0.0083415430250148,,,,,,
2019-07-30,-0.0008570507509652,0.0112902670161419,,,,,,
2019-07-31,-0.0122711140646298,-0.0119327940626056,,,,,,
2019-08-01,-0.01045439218246,-0.0107159453192207,,,,,,
2019-08-02,-0.0037019373932779,-0.0057079845995597,,,,,,
2019-08-05,-0.0289699546286685,-0.0319780531649022,,,,,,
2019-08-06,0.0121231217841708,0.0160050807090527,,,,,,
2019-08-07,-0.0008624522908711,-0.0061607702797123,,,,,,
2019-08-08,0.0142699326054662,0.0173369184678566,,,,,,
2019-08-09,-0.0034403422631135,0.0008300758589034,,,,,,
2019-08-12,-0.0148740237974572,-0.0120379272850835,,,,,,
2019-08-13,0.0148078543314464,0.014293224504649,,,,,,
2019-08-14,-0.0304601587149879,-0.0218861598038141,,,,,,
2019-08-15,0.0039235863073621,0.0058248775481905,,,,,,
2019-08-16,0.0119869603275586,0.0165665297951678,,,,,,
2019-08-19,0.0096492004421127,0.007491844820114,,,,,,
2019-08-20,-0.0066326526036945,-0.010256656475294,,,,,,
2019-08-21,0.0092553327301483,0.0046050549686225,,,,,,
2019-08-22,0.0018894887952247,0.0035678982834381,,,,,,
2019-08-23,-0.0237442533736146,-0.0229191417794447,,,,,,
2019-08-26,0.0105322383475625,0.0167923956087512,,,,,,
2019-08-27,-0.0046693108196474,0.0044684566703933,,,,,,
2019-08-28,0.0100163013603662,0.0076981103587572,,,,,,
2019-08-29,0.0125268529279847,0.0001368403630253,,,,,,
2019-08-30,0.001556365517928,-0.0039721924112404,,,,,,
2019-09-03,-0.0108039521310052,0.0045333945996775,,,,,,
2019-09-04,0.0090914692666834,0.0121375620861864,,,,,,
2019-09-05,0.0141405058440413,-0.0052853893520668,,,,,,
2019-09-06,0.0025931666000842,0.0015803873313409,,,,,,
2019-09-09,0.0014198669125311,-0.0072477531704123,,,,,,
2019-09-10,0.0027545562771342,-0.0093215864561815,,,,,,
2019-09-11,0.0084583500149661,0.0111098643671892,,,,,,
2019-09-12,0.0016733644427977,0.00762019807536,,,,,,
2019-09-13,0.001363759100649,-0.0082113061149322,,,,,,
2019-09-16,-0.0052425326092244,-0.0100053530600879,,,,,,
2019-09-17,0.0012549652565487,0.0070314194757239,,,,,,
2019-09-18,0.0013381861040449,0.001772115654058,,,,,,
2019-09-19,-0.0019262114184845,-0.0014377385008612,,,,,,
2019-09-20,-0.0058948142992208,-0.0066990265522446,,,,,,
2019-09-23,0.0005539217719463,0.0049388614425069,,,,,,
2019-09-24,-0.0052772079651293,0.0017225707750614,,,,,,
2019-09-25,0.006078141117263,-0.0007022084562607,,,,,,
2019-09-26,-0.002951045564184,0.0039948932409932,,,,,,
2019-09-27,-0.0026354106072862,-0.00145297457967,,,,,,
2019-09-30,0.0036010133434625,0.0025240466383177,,,,,,
2019-10-01,-0.0127723440920479,-0.0009218094586996,,,,,,
2019-10-02,-0.018606073649014,-0.0240550155570918,,,,,,
2019-10-03,0.0046942639568019,0.0088320585523177,,,,,,
2019-10-04,0.0142239259953014,0.0163713008872061,,,,,,
2019-10-07,-0.0036013463430337,-0.0096029468211047,,,,,,
2019-10-08,-0.0118581553419973,-0.0109860113038655,,,,,,
2019-10-09,0.0069549927933647,0.006940922746842,,,,,,
2019-10-10,0.0057185189556323,-0.0005956994535756,,,,,,
2019-10-11,0.0120739671369374,-0.0040774057993518,,,,,,
2019-10-14,-0.0010900143873742,-0.0039252069127035,,,,,,
2019-10-15,0.0088639347733392,-0.0081077109820731,,,,,,
2019-10-16,-0.0008444211183911,-0.000188299378445,,,,,,
2019-10-17,0.0008851347275309,0.004362419740107,,,,,,
2019-10-18,-0.0094606219111006,0.0135497313822944,,,,,,
2019-10-21,0.0021457220314509,-0.0006139623489317,,,,,,
2019-10-22,-0.0014738909089214,-0.0023128070451462,,,,,,
2019-10-23,0.0017115663314524,0.01065187206372,,,,,,
2019-10-24,-0.0010591032144885,0.0085841767006559,,,,,,
2019-10-25,0.0056902905482929,-0.008952725469716,,,,,,
2019-10-28,0.0049209829475429,0.0021187833991575,,,,,,
2019-10-29,-0.0007109358896745,-0.0060091352818639,,,,,,
2019-10-30,0.0042564572296643,0.0065704199094427,,,,,,
2019-10-31,-0.0051664615001093,0.0018328902944666,,,,,,
2019-11-01,0.0111338586202589,-0.0013700619547372,,,,,,
2019-11-04,0.0041960175542543,-0.0249273062801917,,,,,,
2019-11-05,0.0011114034962946,-0.0032958675051798,,,,,,
2019-11-06,-2.5575035128566626e-06,0.0053123278352397,,,,,,
2019-11-07,0.0066287108494051,0.0026381516171802,,,,,,
2019-11-08,0.0002326829080323,0.0014283371998742,,,,,,
2019-11-11,0.0003702868770767,0.0027794892329654,,,,,,
2019-11-12,0.0,-0.0009792667537498,,,,,,
2019-11-13,0.0033259174062316,0.0092872891261436,,,,,,
2019-11-14,-5.862835793213339e-05,-0.0059075868731675,,,,,,
2019-11-15,0.0080242603465434,0.0106311187609906,,,,,,
2019-11-18,0.0011187359573914,0.0058548292345457,,,,,,
2019-11-19,-0.0036453262712262,-0.0029052269861934,,,,,,
2019-11-20,-0.0040427295962066,-0.0087972092533409,,,,,,
2019-11-21,-0.0019697568124675,-0.0052408462445564,,,,,,
2019-11-22,0.0039375113425819,-0.0008366304799162,,,,,,
2019-11-25,0.0068465407543849,0.0171354300264719,,,,,,
2019-11-26,0.001967079685899,-0.0054287002295391,,,,,,
2019-11-27,0.0015048998840141,0.0118624380212764,,,,,,
2019-11-29,-0.0039976510350092,-0.0015878590212398,,,,,,
2019-12-02,-0.0095671159579906,-0.0086973966520159,,,,,,
2019-12-03,-0.0100863161511814,-0.0152198470164527,,,,,,
2019-12-04,0.0053437720392071,0.0096164137957472,,,,,,
2019-12-05,0.0010130195009609,0.0116957216392113,,,,,,
2019-12-06,0.0121856367794912,0.0138305230890901,,,,,,
2019-12-09,-0.0037644372505831,-0.0095796848358283,,,,,,
2019-12-10,-0.0009989002579827,0.0035926273886628,,,,,,
2019-12-11,0.0010609129343184,0.0071341604433534,,,,,,
2019-12-12,0.0079089828786587,0.0018339920146835,,,,,,
2019-12-13,0.0001183731022986,0.0124763870696385,,,,,,
2019-12-16,0.0035723620066621,0.0147082736270518,,,,,,
2019-12-17,0.0011074391690097,0.0013158108188823,,,,,,
2019-12-18,-0.0009863339373635,-0.0040359697452051,,,,,,
2019-12-19,0.0048755366302934,0.0020351998289087,,,,,,
2019-12-20,0.0027532513584551,-0.0015347035213298,,,,,,
2019-12-23,0.0033891811150328,0.0135683053502531,,,,,,
2019-12-24,-0.0012636828573995,0.0011239406694043,,,,,,
2019-12-26,0.0037152283815449,0.0182236383155629,,,,,,
2019-12-27,0.0008339615966861,0.000836036470095,,,,,,
2019-12-30,-0.0063926507255747,0.003356257957492,,,,,,
2019-12-31,0.0026807129207275,0.0067239301396136,,,,,,
2020-01-02,0.0115760123698294,0.0192940241907615,,,,,,
2020-01-03,-0.0081028624516654,-0.0094794386644546,,,,,,
2020-01-06,0.0023921873583621,0.0079679540620905,,,,,,
2020-01-07,-0.0041702812801546,-0.0047029369915917,,,,,,
2020-01-08,0.0056469341251603,0.0160864311095785,,,,,,
2020-01-09,0.00736858183524,0.0212407866073826,,,,,,
2020-01-10,-0.0045975521405634,0.0022606425319196,,,,,,
2020-01-13,0.0028893254197619,0.0213643283916998,,,,,,
2020-01-14,0.0011284146858094,-0.0135030454074781,,,,,,
2020-01-15,0.0031289500362114,-0.0042856109455092,,,,,,
2020-01-16,0.0092117770860147,0.0122852463717629,0.0,0.0,0.0,,,
2020-01-17,0.0017222883241985,0.0106970864103734,0.0011720876709344,0.0011720876709344,7.219899453470013e-05,,,
2020-01-21,-0.0051812740483688,-0.0060535455936881,-0.0012997530220175,-0.0012997530220175,6.958715763691167e-05,,,
2020-01-22,-0.0003346183785096,0.0021606791479767,0.0011196518612859,0.0011196518612859,6.958715763679047e-05,,,
2020-01-23,-0.0008969864227412,0.004252251734164,0.0019673681653875,0.0019673681653875,6.84561267449664e-05,,,
2020-01-24,-0.0058422102233856,-0.0026282005236492,-0.0011131250678286,-0.0014079448535967,6.615407524406375e-05,,,
2020-01-27,-0.0156582927871413,-0.0245656769410381,-0.0117242339828484,-0.017617944354776,6.318676100702546e-05,,,
2020-01-28,0.0065548827439216,0.0259011291810942,0.0113545290405237,0.016999497257103,6.459260736463011e-05,,,
2020-01-29,0.00040384605054,0.0184187719074606,0.0084106232544893,0.0125845563334399,6.275709658881734e-05,,,
2020-01-30,0.004349839226897,-0.0014167067660043,-0.0005428293558775,-0.0008449193349744,6.135060231642193e-05,,,
2020-01-31,-0.0209085889291124,-0.0394634146780395,-0.0176995926083959,-0.0265793216284266,5.9865431665679625e-05,,,
2020-02-03,0.0050885157461209,-0.0001307239617513,-0.0010626653763589,-0.001623930780371,5.986543166577553e-05,,,
2020-02-04,0.0143599659521276,0.0242762569898014,0.0132434003666522,0.0198335462275187,6.310864491986268e-05,,,
2020-02-05,0.0167739843779184,0.008403824062214,0.0033112129042751,0.0049185950663138,6.490495083056363e-05,,,
2020-02-06,0.0030357576874977,0.0100241758519737,0.0049489795557155,0.0070439787531177,6.470973961567806e-05,,,
2020-02-07,-0.0094370980456497,-0.0124244096140826,-0.0050669279168501,-0.0081306936418426,-0.000771840723141,,,
2020-02-10,0.0059895365821984,0.0041801284522804,0.0028764120069013,0.0028741367690609,0.0006380763045605,,,
2020-02-11,-1.6411234036728395e-05,-0.0052455394131924,-0.0026497600860519,-0.0035948872088306,-0.0005532405810474,,,
2020-02-12,0.0093959859597587,0.0188146925180257,0.009229062447233,0.0142742407308395,0.0077738403596849,,,
2020-02-13,-0.0043351343298793,-0.0052876159068886,-0.0024800100316569,-0.0042472653428487,-0.0017389192430885,,,
2020-02-14,-0.0008574993187733,0.000563742646396,0.0007186282935069,0.0001913121199865,0.0002943094144482,0.0,0.0,0.0
2020-02-18,-0.0056429067666714,-0.0155023760876751,-0.0116684609969063,-0.0146360928028622,-0.0106180606131042,-0.0017758982064145,-0.0017758982064145,-0.009333533744153355
2020-02-19,0.0039627494866834,0.0120575237682143,0.0105533199028666,0.0130404934449663,0.009159049139046,0.0029459692593373,0.0029459692593373,0.008291815398642226
2020-02-20,-0.0043631150435928,-0.0099705297313177,-0.0082847299508472,-0.010258853608598,-0.0071008455375599,-0.0030356134663233,-0.0030356134663233,-0.0066442526145335645
2020-02-21,-0.0077881746958516,-0.0169776047102114,-0.0196851834333526,-0.0226352482293968,-0.0203261347841382,-0.0090193295773257,-0.0090193295773257,-0.011757542851124271
2020-02-24,-0.0355820495584984,-0.0402067830114188,-0.0452115827165513,-0.047500279875435,-0.0470794222425708,-0.0237230041721705,-0.0237230041721705,-0.03154344943802288
2020-02-25,-0.0314526544904871,-0.0250338520079844,-0.0319001432128031,-0.0338721620628027,-0.0336233335187286,-0.0203023247325034,-0.0203023247325034,-0.025301544463606367
2020-02-26,-0.0045702850265433,0.008817068007001,0.013896850606943,0.0158637072333495,0.0133085699148765,0.0111200894354957,0.0111200894354957,-0.005387833832739792
