,RF_RETURN,AXP_RETURN,AAPL_RETURN,BA_RETURN,GS_RETURN,INTC_RETURN,JNJ_RETURN,KO_RETURN,NKE_RETURN,PG_RETURN,DIS_RETURN
2012-10-10,6.654434661634845e-05,-0.004635611202582934,0.007957793997233509,-0.004247173791908421,0.003761739642542672,-0.006392770452325891,-0.002777437460235843,-0.012188702379150929,-0.002751928594522668,-0.008150959710381489,-0.005823971975190134
2012-10-11,6.591989220883221e-05,0.008624944460498218,-0.01998756668866919,0.006966517505696546,0.01590593481736091,-0.0036765752354492864,-0.0036643324114319364,0.0005248197473115557,0.007217276047573495,-0.0020546572955449927,-0.01698888334971793
2012-10-12,6.545148949466117e-05,-0.009919747234622966,0.002563440425525032,0.014400645196084083,-0.014673208023951112,-0.00922477956923895,0.0,0.003148509241756914,-0.005058095726022227,-0.0008825548153452711,0.0049661238682106035
2012-10-15,6.545148949466117e-05,-0.005182226730128803,0.008019612913058083,0.0055669789223582455,0.03577376667945953,0.011638228404778017,0.00926856713757318,-0.0026152474583119867,0.012603411799440467,0.01133334998272817,0.003953451962438459
2012-10-16,6.767592025735958e-05,0.018058871913229746,0.02367824851102318,0.017024149267988342,-0.010281192635951841,0.028532213775104953,0.01384835346389468,-0.006032441907812824,0.01704799589449424,0.004220824359651099,0.008860091587275187
2012-10-17,7.122462840736254e-05,0.012621414394891062,-0.007971787064141589,0.0020416977575483664,0.013796723086480167,-0.02505605485385498,0.020848227406792708,-0.004221412817705272,0.003393837746320072,0.015078973262981243,0.02049159813046031
2012-10-18,7.180927667693737e-05,-0.02964453059526928,-0.018569090576898928,0.008555916678609998,0.0018408829102254387,-0.0055069392564383035,0.021408530170210716,0.0026495505048824697,0.0,0.0,0.0024862029708956346
2012-10-19,6.954816015247722e-05,-0.013018762394949701,-0.03603986542973159,-0.0033660597191728092,-0.012225043613174003,-0.01845867827498837,-0.009100562648748478,-0.011627743684084924,-0.01147867206415032,-0.01295467238903536,-0.009919823269011196
2012-10-22,7.071786290779869e-05,-0.0021105337455756823,0.03966634978174066,-0.004188815665375989,-0.006876223325654962,0.00893266018641481,-0.0011137080558121237,-0.004545415539550568,-0.020425214113629853,-0.0010209024561552704,-0.0021193792468958694
2012-10-23,6.939217569601475e-05,-0.02396875180335123,-0.03260092571697737,-0.011940234135008443,-0.030707845738794814,0.006057763502172575,-0.012398862633535956,-0.016653217771760764,-0.01756994273146084,-0.015474642040994468,-0.019888150133518967
2012-10-24,6.98211205820698e-05,-0.0027085506612913868,0.005657339495987568,-0.0015104792920931365,0.0064709402875724464,-0.0060212879637099315,-0.002115977868983432,0.007375190221675432,0.000754581204194249,0.009490124266460898,-0.0021670616698512557
2012-10-25,7.188722236883827e-05,0.0038022375628812277,-0.011818664332916007,-0.016091616759828287,-0.0004178805601277036,0.010717897398373255,0.005654620558602108,0.005693795180585326,-0.01700982480352753,0.02922999303916396,-0.0077000271702328815
2012-10-26,6.884617270408455e-05,0.005591687867832151,-0.009089222455472834,-0.006010515473039102,-0.002338668242256925,0.01198692976491711,-0.0033738670442017282,-0.001347885637393409,-0.0017522586798673911,-0.00899091947320596,-0.0035813249927605373
2012-10-31,6.634921570869423e-05,0.003946297570921464,-0.014370704468020468,-0.009422129082730435,0.024698915914537878,-0.014578822727039364,-0.0011279988757333381,0.003779443562783369,0.0025235523388447145,-0.00288018245330679,-0.019169532657406174
2012-11-01,6.748084476138061e-05,0.015722747341890164,0.0020494859335555837,0.004968953711399271,0.02009952791141756,0.029126479207739697,0.009601260968481462,0.004034434913781748,0.04344500135856655,0.00014442137683157164,0.013436578782610953
2012-11-02,6.790999545547294e-05,-0.002462695801571546,-0.03309107434604375,-0.010453480858501951,-0.012815645343346449,-0.00898512909296123,-0.008391420060521515,-0.006696874988988966,-0.008495151531850098,-0.0008665517705228609,0.0016072666700959193
2012-11-05,6.627116160018431e-05,-0.006171939112468716,0.01355788265050517,0.005139024752410126,0.0067344358798413495,0.00022956344377123017,-0.0015512496628420358,-0.008360151338185351,0.007615762781821189,-0.007515637122070373,0.009225735499577503
2012-11-06,6.853413806151565e-05,0.014726670566933775,-0.0030272558832761254,0.022866184462578598,0.017488830167013747,-0.005037138308986666,0.0031076789812396477,0.01767750696119763,0.00913289418220753,0.0037867245050375864,0.0029809776085882866
2012-11-07,6.424118994918793e-05,-0.02832640886826021,-0.038262825015760615,-0.02053641951990115,-0.06550491785679513,-0.03773579932877902,-0.009435329264419368,-0.018706790864003064,-0.015396052686693196,-0.012622059608811909,-0.007727404957148409
2012-11-08,6.424118994918793e-05,-0.0001800268624888579,-0.036290580559674046,0.01240917998044333,-0.022970080673154647,-0.003826285826688536,-0.00980944747486956,-0.00980393912771682,-0.029476860692475793,-0.016896339290325635,-0.0007986064585286945
2012-11-09,6.349921469683828e-05,0.0048594531558370235,0.017312710780646112,0.03198058959017236,0.007634211364303978,-0.0014396498399663615,0.0031586904976481645,-0.0019250271838553434,0.004898837120838939,0.0014944282187183688,-0.05955246040856421
2012-11-12,6.342110007961921e-05,-0.0055523905600575185,-0.007731739879654254,0.00600660712490142,0.009384441026738743,-0.0014423511957766255,-0.0027193272889595166,-0.005786872592246306,-0.00021661301874931205,0.0010443621188553909,0.008287338335474237
2012-11-13,6.256178010866087e-05,-0.014049011567035419,0.00012843995071398773,-0.004478258181007888,-0.0065676911630245804,-0.023591742088118872,-0.002439732074227985,0.00221725028009101,-0.008885104549356648,-0.003428651833752183,0.01074810399013515
2012-11-14,6.256178010866087e-05,-0.01991223003754017,-0.011088294276449528,-0.028216647138609052,-0.019146642246824164,-0.01577937715447486,-0.003452691132685093,-0.0041485287360402134,-0.009511216060216654,-0.004786941125451194,-0.01647205267787677
2012-11-15,6.256178010866087e-05,-0.00018663429915077856,-0.020972884378924972,-0.0035066445601704688,0.010504061941571052,0.003507251480293183,-0.0028873092097104758,0.011663744034074552,0.002538587207847831,-0.0031562332764348833,0.006360002536305309
2012-11-16,6.19757732143178e-05,0.012304428861223515,0.003919250796197593,-0.003800741514012995,0.0034654325437677436,0.00798799993475674,0.0017373430020204417,0.003568758813399464,0.019376702642816435,0.007539392364785069,-0.0010533462997127652
2012-11-19,6.342110007961921e-05,0.017127083962309442,0.07210768877353235,0.016814969659069368,0.02123618302653818,0.0029718582469131505,0.0008672017119566444,0.018599255572145923,0.0402856691150868,0.016461852422834156,0.01033306771247422
2012-11-20,6.517822953377994e-05,0.011406712688643683,-0.00852011405006925,0.008059913952262798,-0.0017755175446810822,-0.036543413976637185,0.006064784853057947,0.0002687879795473247,-0.007371534952508085,0.005594972995795144,0.011062699062375447
2012-11-21,6.63882445157693e-05,0.002148395352207455,0.001408437273313412,0.00840902242125674,-0.003302591794410503,-0.007688331976678731,-0.0011481324605511212,0.0037579244663679123,-0.00010461317147181237,0.0024889530151437356,0.004954305030457462
2012-11-23,6.662239537336134e-05,0.009467437312169702,0.017447499825051116,0.008066017202533082,0.022175124463195584,0.018595068548557414,0.008408134134685996,0.014442816219001564,0.012029258830185574,0.016357246386125457,0.011914790526667662
2012-11-26,6.549052709625691e-05,-0.01451062729407937,0.03154847542328798,0.0071874641754963164,0.00523672926808838,0.008620357355203945,-0.006756685711360233,-0.015027706892440595,0.009405320609630952,-0.0015804975871730464,-0.004669183295111123
2012-11-27,6.474877983109195e-05,-0.02244582583779675,-0.008057352337964674,0.002961841626455186,-0.020919807580483174,0.002011711523407733,-0.004052634234154806,0.0016060687697958542,-0.006655451464065654,-0.007052425423989983,-0.008770239892469278
2012-11-28,6.365543002595508e-05,0.019654680089641552,-0.0031463581407058516,-0.005370058135448885,0.012043302823735669,0.008027686433675019,0.006975695062451992,0.010628302429170677,0.02185333112671284,0.006522736478850266,0.012345734209823878
2012-11-29,6.377258983136791e-05,0.007386215873040669,0.011013029734390667,0.00040514543301739536,-0.005027961998691821,-0.027874376639044685,-0.00100992475103312,0.010915465280072256,-0.0016140294110871256,0.0008641066164818412,0.010569135049712575
2012-11-30,6.322581614814915e-05,-0.0003574841366413839,-0.006922691980466689,0.002158733652654954,-0.007917242752804476,0.002048059758291698,0.0073675229694478706,-0.0013167575286244793,-0.01505505645483518,0.004747853761424059,-0.0012066260316220268
2012-12-03,6.408499758525643e-05,0.0016100443750299842,0.0015547792699073248,-0.003500378124429271,0.005178706408198508,-0.0015330716137325062,-0.0011471439638185421,-0.014240227671665329,0.0008205865859767236,-0.0035797349458736027,-0.007450721963230045
2012-12-04,6.330393459408334e-05,-0.002678962297305021,-0.017639419541918944,0.0004054054968236631,-0.01537166011855351,0.022006078419943842,0.003015127636878834,-0.006153343543822576,0.0011276564475917183,-0.003880470588513707,0.0002027867007190487
2012-12-05,6.26399069183492e-05,0.010028562145178999,-0.06435695909984951,-0.002430709562481481,0.004717582040470347,-0.006009131637949361,0.0015746221282353368,0.0043067565165917365,0.00010240674305772579,0.0014428293623163224,0.005882473931722698
2012-12-06,6.22492528927765e-05,-0.004964611853096046,0.015683511303893338,0.0014892790335307993,0.0005978671206936514,0.015617409979405084,0.0011432089438185855,0.001876603022200607,0.011926658966585402,0.007779504579319418,0.004504425941293855
2012-12-07,6.404594620978976e-05,0.008731084212507234,-0.025564741235088784,0.008921094088526926,-0.005375261041982715,0.0,0.005710165619933871,0.008827795568781882,0.001727429095107036,0.004860855643616269,0.0036690296927370802
2012-12-10,6.361637909568785e-05,0.002472981185766443,-0.006432399793650068,0.011924096068768097,0.003774435449656277,-0.003968309821416716,0.0021292885323789257,-0.0018560738699248125,-0.005172917148438372,-0.0009957747665841898,0.0012184538231736486
2012-12-11,6.49049508305577e-05,0.005463001462282069,0.0218376586947695,0.00383932570779999,0.015810289582754544,0.028386604131264814,0.007081761736037917,0.005844847051980073,0.013560275464095328,0.0062659285800088504,0.003651168344931399
2012-12-12,6.677849295266824e-05,0.010690228474167451,-0.004414991510294453,-0.004616263594913406,-0.006478139407050332,0.0009688044341871205,-0.0019687141175247502,-0.005810883327692862,-0.002112586490539581,0.0014151177018995043,0.00323353493492351
2012-12-13,6.798802211616106e-05,0.0008672802271372237,-0.01727244918176063,-0.015237661178067796,0.0034720163170827156,-0.008708470912203392,-0.0029596783279765004,-0.0010625858778393615,-0.018850416388537128,-0.008903246912927432,-0.010676704084948363
2012-12-14,6.720771929935587e-05,-0.018537926688257267,-0.03756882781767534,-0.004036831910780747,0.007257387839235907,0.00195204012300354,-0.0008478473965944922,0.0015957827142232262,-0.004315378426708927,-0.002852064980466862,-0.008959493022809073
2012-12-17,6.935317630318849e-05,0.010944428579863885,0.017732627811910318,0.00851142444620967,0.03460164295000756,0.001948617489651916,0.003536765557433652,-0.004248501910153912,0.011144340275820674,0.0,0.012533294662352867
2012-12-18,7.184825203654377e-05,0.009603627109312063,0.02904632709507049,0.011653756364620182,0.03465832088836107,0.018959650344835932,0.00014071606058729813,-0.0058668757225078805,0.009490817397967977,0.0005722800103682424,0.01907463814096566
2012-12-19,7.079582995372924e-05,-0.0178141645611537,-0.014216409499506977,-0.00013200908728860927,-0.004069955487375321,0.006679031171917149,-0.004510100804357431,-0.013412198468551018,-0.011524553095932255,-0.009003988811028374,-0.005575409275832666
2012-12-20,7.079582995372924e-05,0.010741524680257797,-0.008701994446360106,0.009137742058409115,0.019410773499952017,-0.0033173279988936155,0.0016987181341268087,0.007341372097657173,0.012476877913811357,0.006922377867154106,0.01982369582374721
2012-12-21,6.900217853722523e-05,0.004355258870197831,-0.004600253201979876,-0.0003935683711538962,-0.009867169695548017,-0.012363292597491582,-0.0067842050849598046,-0.004318661524506329,0.06161630980498867,-0.015754458336791677,-0.018260498305552875
2012-12-24,6.978213003616673e-05,-0.0020814589650742787,0.0016177901466838396,-0.0026260174622392274,-0.007007431003739906,-0.006259028499460695,-0.0035575455605943995,-0.004337039132932152,0.004757092692950771,-0.0029105830744771133,-0.0023996154975566286
2012-12-26,6.915818291153286e-05,-0.006952821860073843,-0.01378439522595798,0.0006585924230293472,-0.002979372576166761,0.0004844476965180089,0.00214193200927304,-0.008440274250939406,-0.02784075408585951,-0.00758882502777003,-0.0006015782195539776
2012-12-27,6.748084476138061e-05,-0.007701791484839404,0.004015970284887205,-0.0024992794743207147,-0.0038534610558621507,-0.006779487945570484,-0.0011399508566021233,0.0,0.008377595770657775,-0.0004410890661603606,-0.006419237848082293
2012-12-28,6.732477469695297e-05,-0.0003530182790043579,-0.010620350528744327,-0.015033789421892707,-0.0090784835860922,-0.013652160872897556,-0.008703106697906082,-0.012355822552157836,-0.014876469291749794,-0.01206443014773384,-0.007671945681231751
2012-12-31,6.908018381257541e-05,0.014293517226537489,0.04431029122030705,0.008970257099749634,0.016252186060928597,0.019278756333467317,0.008923261346318156,0.007784306263872276,0.011963104609811426,0.011020196911475377,0.013021234860324693
2013-01-02,7.23159033884091e-05,0.025663070996968296,0.031681832280751054,0.02269118283810001,0.03214176172493888,0.03685707093202106,0.010556694390141175,0.037241515010968174,0.004651006367839772,0.022094814066402124,0.026310473361815134
2013-01-03,7.4653346450404e-05,0.004255666476989717,-0.01262259840015878,0.005190230892978098,-0.005468620536187019,-0.0028060198382333645,-0.0014119952090425603,0.0,0.010223629317499539,-0.00634139536063516,0.0021525222069951333
2013-01-04,7.527642905391652e-05,0.010338871036898567,-0.027854854392602157,0.0028397933029109534,0.02726431867958068,-0.007504792832772056,0.011450694934522554,0.0015957827142232262,0.00973844244011568,0.0020306274299137783,0.019137054839307055
2013-01-07,7.480912507573656e-05,0.004193973044664956,-0.005882366825636809,-0.020080194683516184,-0.0018586694523043956,0.004253128240963466,-0.002096270823385704,-0.009559580247622712,0.0015128896305103279,-0.00680261568700069,-0.02337619192303575
2013-01-08,7.356271157155092e-05,0.005679981650806631,0.0026911785638350505,-0.026270571767011863,-0.009012332465829331,-0.007529332871571648,0.00014002141154856318,-0.006970327600493986,-0.010574068355790778,-0.0016029136247658338,-0.004120088655258591
2013-01-09,7.282246568851569e-05,0.000996542238351994,-0.01562848532982497,0.03547837452309488,0.009545432982715818,0.017069413062144934,0.00448090550513669,-0.00026994960752557695,0.0009541258540699538,0.005400452288818247,0.0003939064775915213
2013-01-10,7.445861228183581e-05,0.008795244041313932,0.012396026228164159,0.004298853077764786,0.02270668943467724,0.016317208969622632,0.00641311254623278,-0.0018904397288542762,0.0019067587009007347,0.005661945862956985,0.0001969996393023088
2013-01-11,7.371853284321439e-05,0.007402759151621696,-0.006131627488452751,-0.025035164567815404,-0.0017470812408997283,0.009174230856449084,0.0022161753761442693,-0.0013525989495337676,0.010465994343479501,-0.0007214969691332618,-0.00413469047943027
2013-01-14,7.301727983755057e-05,-0.0004900249542422186,-0.03565257441605574,0.018493585189433004,-0.007292167941175043,0.0,0.0029028864327689252,0.002167202780837707,0.001694979650101791,0.005922762448972385,0.0001977785913469532
2013-01-15,7.200414037078495e-05,-0.007351460076658323,-0.03154947626303828,0.005094778556663737,-0.003967055932081465,-0.005454474027114298,-0.0026190572686850544,0.008921297436242925,0.008460316701374815,0.0035902380471068973,0.009883241636901463
2013-01-16,7.173132946003413e-05,-0.002304316789204619,0.04150852060789778,-0.03379248992143635,0.04056349164348094,0.010512022204063554,0.002901945401188488,0.0,0.0016779158559103724,0.00031757163166190594,0.008612268223639363
2013-01-17,7.371853284321439e-05,0.0019796386253334575,-0.006737542937641949,0.01237538473107147,-0.0005668554207982623,0.02577961148439223,0.004408951979465892,0.005091681633415446,-0.0046530168837427555,0.004759338055687179,0.01707746077451011
2013-01-18,7.247177807245819e-05,-0.015805239226275747,-0.005331424957873865,-0.002923123078802825,0.024395573465923137,-0.06305072567320402,0.004526669612900935,0.005064912585592163,-0.0035526515491489663,0.0038754322014065146,-0.0013355488664688053
2013-01-22,7.21600272517442e-05,-0.006356783506879959,0.009539720297239374,-0.011727195756115805,0.010384237043722822,-0.0037650033241695136,-0.007373860775292784,-0.015119343725592205,0.0035653178812429243,0.00014248297905039564,0.007451266964716208
2013-01-23,7.208208225084611e-05,-0.007912396460915905,0.018305742632473754,0.0017528677458953368,-0.002672225640430015,-0.002834101318737847,0.0022009315845237243,0.0,-0.007292322616981761,0.010579240706025228,0.023136722414637934
2013-01-24,7.25107423067417e-05,0.006278853611003887,-0.12355792479716254,0.013864393764200011,-0.004122232564718775,-0.0075793917002501265,0.0034321087035682485,-0.0005384497600759985,0.014503791657572318,-0.0038191525847617314,0.0
2013-01-25,7.652231130195197e-05,0.0033724203204810177,-0.02357392674249681,-0.003850032349530852,-0.003448670681719279,0.0004777142779037735,0.011217153517999234,-0.0016168531791705965,0.03137766378302631,0.04018760168439606,0.007970522514624045
2013-01-28,7.757321744761292e-05,-0.007226451865862682,0.02261985994859561,-0.013727652846873606,-0.002146344522134469,0.004293152789863086,-0.00405846371368368,-0.0010796477513461689,-0.018902294096369565,0.007098426637394795,-0.0003679161101883821
2013-01-29,7.811802590484973e-05,0.00643281497490511,0.018762531928678827,-0.004729860077638426,0.020464825414919563,0.01092657858845203,0.01073107830478559,0.011078032488116563,-0.010641770356415003,0.016673517830326334,-0.006806405825588668
2013-01-30,7.881838182655088e-05,-0.0020184505534796005,-0.003142140106577873,0.012763224192569922,0.0003399797446510533,0.0042298196505163865,-0.004300790701766921,0.002137945075897818,-0.005749500911929717,0.001066977314190476,-0.003704494443064088
2013-01-31,7.800128717527777e-05,-0.008764779441785109,-0.002933122053425108,-0.009652753535447256,0.004824600654932398,-0.015442429707206218,-0.002294485215473374,-0.006933776750211007,0.008207389321312819,0.0010651601252189558,0.0016733145490448464
2013-02-01,7.8973997698073e-05,0.01870428183522943,-0.004105601799569203,0.013537544566060378,0.013796915670227117,0.015209091603090252,0.003517471694817198,0.008056680346573142,-0.006475546599128079,0.01011188820498643,0.013177242714920157
2013-02-04,7.753430268953032e-05,-0.008345796510976666,-0.02491086881499227,0.004540830047170319,-0.015876787099424194,-0.009362970654567038,-0.0009436895841978821,-0.0050618387303706935,-0.0007448541743790837,-0.008825084920596749,-0.012639514189571543
2013-02-05,7.920741474731763e-05,0.021040384041819626,0.03508771683137124,0.00904091086158565,0.019861623540027074,0.011702776817492211,0.007421542367737288,0.021151533678386736,0.004286223507319331,0.005979916560408194,0.007235530165818238
2013-02-06,7.733970927925604e-05,-0.0016486956996423219,-0.0010699858211425939,0.005271294598353737,0.0044531633521123215,-0.008970699743278243,0.00977754068097414,0.004456991593013049,0.005010316874583864,0.005944909239851803,0.0042364267933918676
2013-02-07,7.667801687394338e-05,0.026089967400628744,0.029733991021340334,0.01494266487856466,-0.005690904500733174,-0.008575198374816129,-0.004377362005107965,0.015661536973733625,0.009601097926747792,0.0,-0.0029346169739526973
2013-02-08,7.679479438027492e-05,-0.005471433141045701,0.01443750682606093,-0.011235704037568017,0.008918074571333978,0.00912969980773748,0.005595755644745681,-0.0035978650379927535,-0.0016460024582554134,-0.005252843851836997,0.005518688649717163
2013-02-11,7.6483381637793e-05,0.0029122962272607467,0.010421400772384848,-0.009012538532578551,0.0042215940013303754,0.0014285092299664015,-0.0009277035454554605,-0.004126664160634452,0.011540857149232808,0.000791821079302979,0.001646604409067498
2013-02-12,7.788454502510866e-05,0.0035495001493019984,-0.02506597988830961,0.0015814805377034613,0.012283099777313344,0.007608154187515925,0.005171923651918542,-0.027194961680924834,-0.002354101879132653,0.002242402656431386,0.0036529949837709186
2013-02-13,7.932411814448592e-05,-0.0016077347972427436,-0.0019022962815390398,-0.009601858118055251,0.0026605635716183684,0.0028314620398364188,-0.001846908986129936,-0.009318818148618346,-0.009620723951350052,0.007633678057831883,0.00018189714136651602
2013-02-14,7.85849419846496e-05,0.00386506068247372,-0.0008990385054616912,0.002006201635724514,0.009124700433174926,-0.0009412568348232675,0.0019823972986861005,-0.009943486718834715,0.0010995915310456628,0.0028735164645232736,-0.001455675979628479
2013-02-15,7.885728404533054e-05,-0.010426804278963031,-0.01378118438750009,0.001334427709736019,-0.006028089869946407,-0.005181001429775178,0.004616730401268754,0.015743921421667695,0.00604197146894192,-0.0031256605433844786,0.013301852969451078
2013-02-19,7.959640968691062e-05,0.009563767024251213,-0.00036947034118661737,-0.005064983989338301,0.023614655612906432,-0.0014205754543975546,0.010504325655355418,0.0066806943420003595,-0.008735542239664995,0.010974413400875571,0.0021579918022118783
2013-02-20,7.940191232713723e-05,-0.005940765427154826,-0.024217888879859872,0.0017416393404479091,-0.02187258483855581,-0.01706944661380183,-0.004028186490896979,0.001593025754332622,-0.008261270821201538,-0.0038768962240325333,-0.02027648409428129
2013-02-21,7.7651050462757e-05,-0.005976411291125583,-0.006215948359707624,0.016448276706788167,-0.027709543437147044,-0.023154890029849273,0.0028702049430964216,-0.0005304410125357428,0.009625900489634631,-0.0005187282283330985,-0.007875482001017176
2013-02-22,7.730078760070924e-05,0.01673719205396962,0.010649031721898794,0.008551551443735539,0.02127542868275123,0.008394885204676239,-0.0001311075755374702,0.021480336176001424,-0.0012834581159427705,-0.0006491444063346785,0.0014767502848886949
2013-02-25,7.44975570912132e-05,-0.008790249673915174,-0.017767852568672526,-0.021262627168526338,-0.041793921131014766,-0.00930482850251002,-0.00891799359943124,-0.020768920795461887,-0.007894029990235918,-0.013897902351175828,-0.012165611593804693
2013-02-26,7.387434802108572e-05,-0.001612471617027711,0.013933688912684428,0.008263438969679848,0.0057764203785311,0.01730105193899445,0.002381748737824818,0.01033941786867798,0.00425584521242528,0.0021075572354567473,0.005784652477667018
2013-02-27,7.480912507573656e-05,0.009367027647374071,-0.009800202278863468,0.0226037144329867,0.024662209252050538,0.01700731672229816,0.007525032077670524,0.008921619555070093,0.0012900797982875467,0.008806323358488077,0.010760536033821433
2013-02-28,7.422491685860066e-05,-0.005600060759796133,-0.007130427005687334,-0.0059462793130521385,-0.012463055356047748,-0.0023891182707681535,-0.0027513563192645973,0.007022376281785592,0.00609646503979433,-0.007426453841683944,0.0020190544703371227
2013-03-01,7.286143113827137e-05,0.00354007418533131,-0.024761966934499502,0.004941348469940543,0.0051416437984410646,0.007183717704200232,0.007751706589828267,-0.0005164736469557285,0.0066102327654109505,0.0040691786506203975,0.01355561262487881
2013-03-04,7.379644119365203e-05,0.008337218749744135,-0.02420597487325804,-0.002458350214176508,0.010961241834524182,0.01141244560410093,0.006518489463653188,0.0031004431789305453,-0.001641977969488173,0.0024840322936212633,0.008494395250795428
2013-03-05,7.445861228183581e-05,0.019558029192352944,0.02640144558981028,0.020365841637603577,0.005125455005037471,0.011283671318958799,0.005958942091697006,-0.0036065419302732105,0.0031065371399694452,0.004825129501338621,0.012186456529865719
2013-03-06,7.617194455389331e-05,0.00826577159379771,-0.012710576037996524,0.005339683450960475,0.007648978014906493,0.011157411490113178,-0.0034768623183012437,0.008790418857510973,0.00728603651463966,0.0019465182547540039,-0.002124527978635271
2013-03-07,7.823476121426864e-05,-0.0013922624779506565,0.01155844407705997,0.024911281578804623,0.016155540490762066,0.006436855979876865,0.0046521847395899485,0.0025625142664147393,-0.001446944013129614,-0.0038854072357121794,-0.0007098326413569334
2013-03-08,8.076316669214378e-05,0.0021684125074676874,0.002647786138439301,0.0022210021598378926,-0.02324079169943616,-0.01416186344915804,0.005658693992477648,0.002556298509145405,-0.009597687456580073,0.0036411224910066764,0.018998568075923705
2013-03-11,8.076316669214378e-05,0.012364827860272154,0.014245247860079635,0.02105137020779191,0.0020915744895455557,0.005097269298706353,0.003197296857602172,0.0022947691494346056,-0.0029256986974101062,0.0022023329846774242,0.0047046837578041956
2013-03-12,7.947971426514044e-05,-0.003206209014817496,-0.021558735419878294,0.014709115967504127,-0.009458896020077656,-0.0023050500806921503,0.00152988523404618,-0.008903699919637353,-0.01907221827696337,-0.0023270527505330207,-0.009538727533616065
2013-03-13,7.940191232713723e-05,0.00015329938310659763,-0.0001869065401629566,0.007010127100675945,0.0003950216291950248,0.0009239360126407359,-0.00012707805261391592,-0.002326849022457833,0.025425391625679028,-0.004794425756491583,0.004027459671766431
2013-03-14,7.986868262244151e-05,0.0012251281552966287,0.009688548997037305,-0.001533761322017102,0.013889927232668908,-0.0004618388415502661,0.007001903164027823,0.011143192946641678,-0.0029168543585649243,0.007681926089214031,0.007150226397856896
2013-03-15,7.842931091706085e-05,0.010859775195204424,0.025803079799217032,0.02139007877078103,0.005324214873387412,-0.012470830275984612,0.0011374759939106749,-0.004869484195648588,0.0016452578651509064,-0.013567548180519196,-0.002943704850882356
2013-03-18,7.68726426028099e-05,-0.004690690090845551,0.027183117466047735,-0.014462453533466202,-0.018664256686109715,-0.005612658444228202,-0.0047986379951553415,-0.0018029433489400448,-0.011317877731011672,-0.0023577735641268083,-0.013025434343899578
2013-03-19,7.500384211422961e-05,-0.009881663304766586,-0.002698872126406071,0.0038743582606264315,-0.020467828757498086,-0.005644580477082051,0.0006345812224279879,0.014705982738273615,-0.006093010447148606,0.012473575163640005,-0.00915003241445611
2013-03-20,7.613301610720491e-05,0.013358249621725937,-0.005302760257087091,-0.0016376633801964413,0.008667460467332244,0.0018924309038241827,0.0074816471109171445,0.013729767483733335,0.018576885767781937,0.0060950689606384945,0.011188115609782834
2013-03-21,7.593835424546391e-05,-0.008939489366471709,0.0014378891062991617,-0.012182351786773182,-0.03163939134318061,-0.0066100852867354565,-0.005537868745632779,0.00501661056510283,-0.022432781328799223,-0.004769023301106179,-0.011064326644143696
2013-03-22,7.527642905391652e-05,0.012383426354834581,0.020277052334490175,0.005810740924176772,0.00839193590098164,0.013783341727733323,0.009239124445450386,-0.0007486027624633573,0.11063430242302874,0.0007770466553966848,0.008346710714279837
2013-03-25,7.527642905391652e-05,-0.0018126263432279854,0.0036154439395681415,0.0003534475265338788,-0.0033424036965337134,-0.008439294932722108,-0.0007525658592397733,0.0019976184061019087,0.0005038786136750684,-0.007635466466891505,-0.010038779357031569
2013-03-26,7.492595736935392e-05,0.01618797665014271,-0.005263474159717174,0.020860322517260776,0.0029426384628454816,0.02931455395059035,0.014683637188524168,0.014207346924841602,-0.0015110175173518314,0.009389941421886538,0.007472012984574672
2013-03-27,7.278349985750943e-05,-0.0002974274329835547,-0.019647046550196445,-0.0048485727018025004,0.008871597583398394,0.0027565583907094293,0.005195204371505335,-0.011550281876908208,-0.017151448546441905,-0.00439306957722807,-0.0028253487653344678
2013-03-28,7.282246568851569e-05,0.004616513320608195,-0.02083691095872564,-0.0040599183755540835,-0.004667252280288192,0.0004577701708226023,0.0031987181729111747,0.005469558293520027,0.00958086196507435,0.0,0.005843857599924007
2013-04-01,7.2354873792424e-05,-0.002965142828944445,-0.031062446948475264,-0.006989405881532851,-0.007543470365940941,-0.018772843394303296,0.004906853864261818,0.0002474008954795881,-0.01270977349473601,0.008305117297641607,-0.0019368074908506783
2013-04-02,7.317312244103924e-05,0.005649976058258455,0.002051797506962272,-0.013607220142900722,0.004382622187742546,0.0013998456834636297,0.009275819360582416,0.006675158000500003,0.010985172177133462,0.016216586286214252,0.013582703625824255
2013-04-03,7.126360948639388e-05,-0.01764547458514576,0.00511891869883252,0.0032110105560574365,-0.02229379201717341,-0.019105141104563184,-0.007497671615127488,-0.013507045151525343,0.00016994882595788852,-0.01063851522293724,-0.0036547325668467856
2013-04-04,6.91971795638846e-05,0.007245410136854424,-0.009884531127469898,0.006993828873596675,-0.002928266199950791,0.004275286508248266,0.004142328899060965,0.00921103169599169,0.007299113387921219,0.005376487786089124,0.005938974885498105
2013-04-05,6.666142150457688e-05,-0.02142980128968963,-0.010567630558613761,0.014361300639023078,0.004895157200811351,-0.00946044885809949,-0.004489089753376918,-0.011346862087406429,-0.006235166644100731,-0.003946971147174239,0.001910093366150667
2013-04-08,6.814406155308816e-05,0.00459436232867616,0.007112344564945472,0.006730919132911906,0.0009050523849214454,0.0071631335605202295,-0.011336218538426812,0.019460625389368547,0.016618534358583403,0.0071585037405703655,0.01941061075183592
