,LARGE_CAP,SMALL_CAP,BONDS,CASH,REAL_ESTATE,COMMODITIES,GOLD,LARGE_CAP_RETURN_12,LARGE_CAP_RETURN_26,LARGE_CAP_RETURN_60,LARGE_CAP_STD_20,LARGE_CAP_STD_10,SMALL_CAP_RETURN_12,SMALL_CAP_RETURN_26,SMALL_CAP_RETURN_60,SMALL_CAP_STD_20,SMALL_CAP_STD_10,BONDS_RETURN_12,BONDS_RETURN_26,BONDS_RETURN_60,BONDS_STD_20,BONDS_STD_10,CASH_RETURN_12,CASH_RETURN_26,CASH_RETURN_60,CASH_STD_20,CASH_STD_10,REAL_ESTATE_RETURN_12,REAL_ESTATE_RETURN_26,REAL_ESTATE_RETURN_60,REAL_ESTATE_STD_20,REAL_ESTATE_STD_10,COMMODITIES_RETURN_12,COMMODITIES_RETURN_26,COMMODITIES_RETURN_60,COMMODITIES_STD_20,COMMODITIES_STD_10,GOLD_RETURN_12,GOLD_RETURN_26,GOLD_RETURN_60,GOLD_STD_20,GOLD_STD_10
2014-04-14,0.00806003146883727,0.00381128506906081,-0.0009286825362243567,-0.00019870244653052982,0.005959965470150985,0.007924420757432493,0.0072480750550174555,-0.002210306558840358,-0.0009148922506571067,-5.68055315877114e-05,0.008468380919723975,0.01058782575269534,-0.0032158614170358923,-0.0012899080982990974,-5.574966916077617e-05,0.010039476860248704,0.011447127058262984,0.000559970892320738,0.0003774058452084006,0.0002821355744353493,0.001850490566863247,0.0016009266672067175,0.00010153873214391318,4.670831513386986e-05,4.511017988861887e-05,0.00036603190458298616,0.0003923639190867669,0.00038166407560313864,0.0005556850914938405,0.0011045867198715698,0.007624334260122917,0.005301979815147764,0.001978534274415411,0.0005705480803679386,0.0012178685776327303,0.0048935959554791695,0.004269525383294766,0.0033783173908787933,-0.0003711663833119161,0.0010858803485505053,0.0084471821814441,0.00610390662168285
2014-04-15,0.006920767754703627,0.005130842798040103,0.0009295457891653758,0.0,0.011849385709540083,-0.007527550308315312,-0.01845913678934663,-0.0021895777078368983,-0.0006565194364087645,0.00013032479329067037,0.008460477328232147,0.010607486292439202,-0.0036519633664108264,-0.0009902402715274983,8.416846229963859e-05,0.009803494366460384,0.010979228119934901,0.0007465802159107859,0.00041315512557615897,0.0002819466459436093,0.0018504011841006388,0.0015134693160677988,3.983661104767222e-05,3.905213845167843e-05,4.1796403246197045e-05,0.0003644889399173048,0.0003483257583874463,0.0011080929448914478,0.0012122201113418107,0.0013989015173854202,0.008020751251999478,0.006339896955468026,0.0015983238892425256,0.00026674905640744484,0.00104980838903046,0.0051736148241567715,0.004946434955702881,0.0016890239102849147,-0.0010991504746741265,0.0006170934701867914,0.009177118518852898,0.009179230648924692
2014-04-16,0.01054770735825361,0.009698605713881925,-0.0009286825362243567,0.00019874193703950382,0.006412875362234116,0.00303381906157818,0.0003984624480757315,-0.0014830864122463705,-4.071303379660218e-05,0.000252794326993655,0.008736632636146088,0.011242924197914117,-0.0032378506118151407,-0.0003005934593822701,0.00017679561098660201,0.010075565416838489,0.01143556206380754,0.000841147905064954,0.0003774058452084006,0.0002821355744353493,0.0014652347984532544,0.0013528721409014788,3.9802188416260265e-05,6.199607138568375e-05,4.1796941366634144e-05,0.0003333122703625494,0.0003483082920239882,0.0016635504327657813,0.001216945555583493,0.0013554362885761506,0.00658113982169756,0.0065533724722128366,0.0022972854107861096,0.0004617410127527588,0.0010823893416966879,0.005188529934054098,0.004553237944280952,0.0009770325874289831,-0.0013004041868321936,0.0007942461317682614,0.008217952603051458,0.00895195643852056
2014-04-17,0.0011726655384893814,0.004044587403383648,-0.0037211856373777774,0.0,-0.005817888594228049,0.00756176736063896,-0.006292822285853816,-0.0012101443196531614,-2.255221401692431e-05,0.00026245463605722996,0.00864366625183141,0.011272475026789248,-0.0023755019055087256,-0.00023784130393089686,0.00017440213263775206,0.010096892341489777,0.011641061926270214,0.0003741881041920969,0.0001619813297832895,0.00023563733950604515,0.0017224362195946,0.0019752223294654536,0.0,4.669562731596244e-05,4.51085836703502e-05,0.0003251562029111188,0.00032476922318757767,0.0012909413328283659,0.0008776016941145492,0.0011859788875925314,0.006825134542256928,0.006888047840210488,0.0025710088474935056,0.000863107985487499,0.0010502700872776494,0.004695481222081301,0.004797697452120384,0.0006677781945596539,-0.0021004950795009414,0.0007601697102157523,0.008302742803414608,0.009163763960611882
2014-04-21,0.003690119594306651,0.003625400968118475,0.0,0.0,0.005712912927386737,-0.005503636114011834,-0.004088193476797342,0.0003684006234689896,0.0005474658990745063,0.00045870446982765323,0.008648533005175285,0.010666143548593219,-0.0005900876013027467,0.0003075950330888588,0.00036413898213827345,0.010140625560570996,0.010969333522868437,9.34837618489226e-05,1.830993324936081e-05,0.00018866534055717032,0.0016884007266563382,0.0017807252512185034,7.957761535015706e-05,4.669562731596244e-05,4.1796941366634144e-05,0.0003251562029111188,0.00016773778503967202,0.001522818990203234,0.0012773149839606646,0.0013207714771679147,0.0066714873256203434,0.0070041848783295125,0.0015731442167705723,0.0006441217372705754,0.0009848873553557347,0.004802155680261505,0.005365886182036823,-0.0010642540719599802,-0.0023885450549196996,0.0003320035014631184,0.008203287034988944,0.008092995831818413
2014-04-22,0.0043761180787107445,0.008127800258056928,0.0009340222863878367,0.0,0.002216502248626462,0.005198684438050494,-0.003702503963152415,0.0018902955818795864,0.0008267995585120591,0.0008939315990628138,0.008628173310434547,0.009951136110972324,0.0017181154421090916,0.0005063947234402733,0.0009181741288426526,0.010162054004384774,0.009999303936467332,0.0,9.005415816631945e-05,0.00017298886071581698,0.0016883594132942375,0.0016998016355973015,5.970981919900531e-05,4.669562731596244e-05,3.8475640582902315e-05,0.0003237398224203047,0.00016378423572062235,0.0014210434136681105,0.0012640741973608538,0.0015679299106994282,0.006381967867551501,0.006984239376884247,0.0019391027318540477,0.0008502654933735254,0.0010535962662856502,0.00486040357987632,0.005485729122866096,-0.0009083592763543535,-0.0027882204731044524,0.00020186213411133025,0.0072942699191380755,0.008017518860347989
2014-04-23,-0.002382182867750493,-0.002289252349449322,0.0009324816177229689,0.0,-0.004009048433596729,0.0018351787265897812,-0.0001615498728680942,0.0012371640339763346,0.00039088240449802747,0.0009357868749315656,0.0085946842325556,0.010004020820332388,0.0009224833332530658,0.00012837557156597512,0.0010385550477722827,0.010171638311227657,0.009970528834176796,9.320905637633103e-05,0.00019777041538748819,0.00021976558183833816,0.0016923517395827754,0.001725111060896233,3.9802188416260265e-05,4.669562731596244e-05,6.501466354924545e-05,0.00028624000916913095,0.00015691761405487248,0.0004033669846978949,0.0010274981628466406,0.0016298166721888663,0.006301224689379957,0.006960545255746064,0.0015451032362978623,0.0009274151205898029,0.0011614626353528834,0.004816380474906188,0.005318940501800213,-0.001863430165712554,-0.0023712877336857785,0.0003814780553121899,0.0072682410172665215,0.007173887298426969
2014-04-24,0.002213247978634536,-0.0013967223847810573,0.0009321699572997222,-0.00079542797151122,0.004163891976462386,0.003164070671444641,0.006464087011591069,0.00038434173018764284,0.00020426700179010382,0.0008696679804018892,0.008408305135895565,0.009450710463797436,-0.00023943402020998317,-0.00031212900760146933,0.0008741740375901585,0.009771915478654174,0.009428958927049714,0.00018639565786404688,0.00019766320993985786,0.0002196798653011367,0.001660640564701922,0.0017445103807551471,-7.9571283257307e-05,8.42789029831259e-06,3.847972846537928e-05,0.00034495200108594854,0.0002684155969319007,0.0010705215521031874,0.001073153762269019,0.001560160101742314,0.005554405035746894,0.006967898421020113,0.0013546624114155748,0.0008786595951189025,0.0011784632322564548,0.004788501623287446,0.00521190148350968,-0.0014021020956956898,-0.0018254395151905412,0.0004902917554145958,0.007263129815686369,0.007576000861551622
2014-04-25,-0.00801908571908283,-0.010489569326600834,0.0,0.000796061180841523,-0.0038698405021492244,-0.004150066285429133,0.0069846079289843654,0.0017387242290707317,0.00010541588902412968,0.0009101127843351708,0.00861861524798987,0.006525534733546482,0.0007298220460523197,-0.0005342703426753914,0.0008871992194228184,0.010024317011820614,0.007480349743362639,-9.30713916139636e-05,0.00037770285618488053,0.00018846367020097787,0.0016551247290147112,0.0014842248885868186,0.0,6.199607138568375e-05,5.505786394399692e-05,0.00038389867287875166,0.00038663793514636107,0.0016380959294757247,0.0016595356009652118,0.0015862970004894006,0.005627898407422131,0.006202328458794156,0.0008878046125677663,0.0007709149913559532,0.0010615796422643875,0.004665473610692114,0.005497494677347911,-0.0012510172113228135,-0.0008068003915289168,0.00039810796510120205,0.007282682921132228,0.007742147443619478
2014-04-28,0.0030458944367834917,-0.0037356667607654215,-0.0009313018257166572,0.0,0.00777004867698583,-0.00016673005418599285,-0.004384940209038013,0.0029498050012815025,4.831759554679849e-06,0.0007749209128633527,0.008590774113281218,0.005319236872850743,0.0016360022314911848,-0.0007965495057794536,0.0006253420174087143,0.010000707948733596,0.006094991836082859,-0.0002791217398731005,0.00037797016283391827,0.000172931934879772,0.001604258188535768,0.0014583329827131217,0.0,4.669562731596244e-05,5.174273495200943e-05,0.0003827003033646126,0.00038663793514636107,0.0030236665274008256,0.0018912740029217723,0.0014643358758157365,0.005710209577662323,0.005820118615245322,0.001123952830478947,0.0011725910778295212,0.0011241357173732425,0.0046508581524578865,0.005383757983760032,-0.0016269252789823385,-0.0009066143881005795,0.0006965765849000771,0.007359266798576462,0.007800975779238938
2014-04-29,0.004788816842400623,0.0016215156881227433,0.0,0.0,0.0006885143717327846,0.007669207869011929,-0.00016012686984467894,0.0026238655921038134,0.0003163120949092324,0.0009585525082795865,0.008444268776700299,0.005065451996536007,0.0014172850308469265,-0.0007495408883000376,0.000724440632984491,0.009216377496449534,0.0060479789064705235,-0.0001862319553704861,0.00030574703098262823,0.00011987460804596672,0.0015314418528796473,0.001441780157163549,1.987241650147631e-05,4.669562731596244e-05,4.51085836703502e-05,0.00037842038286636527,0.0003803422981918125,0.0024968165416690002,0.0015651237737277501,0.0013863276377328315,0.005498767834903588,0.0057646112903385815,0.001098600845007569,0.0016194072002342352,0.0012724659644878233,0.004731461030346927,0.0053484971291234825,-0.0023636596748588534,-0.0010956420002781186,0.0006494054949022221,0.007129575952974825,0.007195698420942106
2014-04-30,0.003138877561327913,0.0066773941737992,0.0041097030458794315,0.00019896738312596973,0.0035771866782481343,-0.005129013329539633,-0.005125735916385876,0.0022466524568447443,0.0005998339262982544,0.0013799559472467138,0.008337222996593681,0.004846397643470987,0.001571262196290446,-0.0001912311887314333,0.0013746188318199959,0.00906742739151648,0.006171534597856115,0.000130976003251293,0.00042754520572807486,0.00012603915436137925,0.0017382253434211716,0.0019692460098926904,3.976776893854783e-05,4.66863324004585e-05,4.775447323246418e-05,0.00035700621278283155,0.00038436639948982585,0.0016742118367873982,0.001955863140700398,0.0017133779062104004,0.005474748957920084,0.004786291013286765,0.0013402765370877923,0.0014213291269074002,0.0012433692335200863,0.004821723013170644,0.004957524409476492,-0.0010166688557701198,-0.0006019443127538437,0.00039378612429374904,0.007225179826538545,0.004668620075312792
2014-05-01,5.78073486192654e-05,0.0012060685195161014,0.002790722755252828,-7.937687300507701e-05,0.004250172397413987,-0.002162000096556982,-0.003381083278200081,0.0012013873245473317,0.0004145450433261644,0.0012683760364256003,0.00829969549665622,0.003894291003042827,0.0007256387706637835,-0.00021174446936778057,0.00126414187833368,0.008954995846102664,0.0054767096172545285,0.0005026887270183078,0.0005347827765218582,0.0002035534997295585,0.0017244011152251746,0.0020938101691360266,1.1956828304793277e-05,6.659511968942766e-05,4.6431410536618145e-05,0.0003558979871000073,0.00038164299704616955,0.0014587514065893536,0.0017690597524637752,0.0015837996744769711,0.0055092517547104345,0.004593893468111089,0.000820358787364972,0.0011655794013067933,0.0011505425582998274,0.0047321438813265355,0.005033294495880099,-0.0013947319841085548,-0.000802110313411708,0.0003827316398059555,0.007065067928669836,0.0046951220784716965
2014-05-02,-0.0016218271245821425,0.00230896856474061,0.0,0.0,-0.00027301562283943426,0.0013333638509114287,0.01017766135521958,0.0009215784076139766,0.000637104313954806,0.001269344904499814,0.008300276811829616,0.0039960612478293035,0.0005525158973773703,0.00034441616086411386,0.0013551057323384352,0.008950981556731814,0.005387086722621895,0.0008757583212199993,0.00046278549821776593,0.00023469691401500903,0.001729561207560638,0.0015080726570319656,1.1956828304793277e-05,5.895087566543111e-05,4.9753926308460095e-05,0.00034495269089446906,0.00038164299704616955,0.0020159002163746553,0.0021961766688656237,0.0016141322475362596,0.0054595879911079215,0.003898780393444489,0.00019995798567262746,0.0012566016602990615,0.001160861614288189,0.0046701156173908735,0.004460762481344836,0.0002482175994560354,-0.00010748639291524587,0.0005102838630071105,0.00738998973121683,0.005586417538349478
2014-05-05,0.002089201376185512,-0.002603836114892344,-0.000927320162016021,0.0003975339824444646,0.0020482501635958883,-0.001498005157206439,0.009275577200982044,0.0007618134699092227,0.000794715943954305,0.0010820230839450051,0.007819306941226482,0.0039041549452344814,-7.024191973148408e-05,0.00041946690121474894,0.0011259751415253483,0.00840447586703093,0.0053540105011756715,0.0007829063410123016,0.00039112903487703576,0.0002348245738938992,0.0016824476964955705,0.0015940371460433486,5.170359208173103e-05,6.658223649136374e-05,5.305598983040838e-05,0.0002991765582055527,0.00040049049543892484,0.0016501809920692612,0.0020306371267750922,0.0015264886650150356,0.005445587875781347,0.003679442002495182,0.0006020900431595866,0.0008626737620702762,0.0010438059906319186,0.004654738238288639,0.004051906517679544,0.0015823770575560392,0.0005000522502254245,0.0006711316290788361,0.007069082731802093,0.0060122833660085
2014-05-06,-0.008687081484178183,-0.00923783115987753,0.000928180882862728,-0.0003973760119759806,-0.003543357515757739,0.0,-0.001901424983746236,-0.000547487122117607,0.00028871534812391353,0.000722375325882707,0.007671942076524206,0.0046727948742002895,-0.0018061824841649754,-0.00012840092033772343,0.0008159835009884375,0.007974515564235164,0.005218743843120896,0.0007823222873164504,0.000498775277976149,0.00023469691401500903,0.001653221566223661,0.001593977150021745,1.1956828304793277e-05,4.363311669686176e-05,4.9753926308460095e-05,0.0003145251830425213,0.0004251535090067286,0.001073026269906796,0.0016620746834554723,0.0013414234894177923,0.005548463207730576,0.004017313432020716,8.339054346695463e-05,0.0007447391543484727,0.0008934954742538803,0.004659812286056319,0.0037173682543620674,0.0017632932155169367,0.000436082860913789,0.0005119591465747586,0.006969867542471863,0.005860906707918698
2014-05-07,0.005900213403307042,0.006587299668521895,0.0009278733896511682,0.00019859038794267647,0.012035082353022863,-0.0010001895584635934,-0.014367400696601584,0.000279191927827771,0.00018810424663628922,0.0007941820719166159,0.0077233138314856545,0.005029897320157582,-0.0009216331420403012,-0.0005076814015358977,0.0008935847205175929,0.008011488209870736,0.005842728432580623,0.0007818615326871114,0.0004443759775396572,0.00023457870574739026,0.001654649407975311,0.0015939299471410436,3.181433003573986e-05,5.893235969489652e-05,4.642365404494697e-05,0.0003145116609870105,0.0004291480649238599,0.0026740541939791473,0.001799756776964756,0.0013845327444292899,0.005961211235815699,0.004871849697681266,-0.00020001162087068813,0.0008569777134435075,0.0009532584174716252,0.004540286147774573,0.0036773497253036655,0.00033079031470517606,0.0001738661454644408,0.00016864517427261916,0.0073743748293137665,0.0077881935641174625
2014-05-08,-0.0012194743322148094,-0.006141745276532551,0.0,0.0,0.0022972593065406777,0.0023360485388874697,0.0,-6.394707921142384e-05,-0.00011611447493353744,0.0005907932139730399,0.007363092949845147,0.005001158074983832,-0.001397379328520243,-0.0011092890133664879,0.0006514778529267407,0.007743533364496184,0.006075046574509087,0.0006886194520991928,0.0004803834241482452,0.0002813480877079666,0.001654649407975311,0.0016113990662587313,0.00011139447709451744,3.520133517143087e-05,4.974108086996942e-05,0.0003027574566906758,0.0003181181591152338,0.0024875117755465137,0.001713982317084639,0.0013572221562165865,0.005885181879165377,0.004844560751845293,-0.00028256682776173214,0.0010915919663447848,0.0009157261351340207,0.004441105395602914,0.0036018846852098824,-0.0003135436592199836,0.00024239528523994913,-2.5483182233165813e-05,0.007352226900983662,0.007487549914350264
2014-05-09,0.001744634243840304,0.0033433247513399156,-0.0009270132387351193,-0.00019855095763099406,0.000674145889367983,0.0006659050396298216,-0.0005637408058022375,0.0009159226428598899,-0.00018039123662405565,0.0006048627297476905,0.005341300930272718,0.004154484278533308,-1.0084432215951011e-05,-0.0011922198222807934,0.000637027027208914,0.006319556037181669,0.005295352718900632,0.0005958155720167113,0.0005168091767095984,0.00028148570364749936,0.0015831813717728386,0.0016806665972457454,1.1956828304793277e-05,1.9907180127010093e-05,3.6475276306235926e-05,0.00030653967184923075,0.00022092114737257907,0.0029438743983625226,0.0017073712736705993,0.001358776627012226,0.005264436586454699,0.004370862067402335,0.00019985172378245153,0.001269204628688403,0.0008916623975809834,0.004441174593078737,0.003338807331138534,-0.0010654476626206222,-6.812092003305459e-05,-4.425954260300902e-05,0.007202648489951664,0.007039994930622704
2014-05-12,0.009461241735696735,0.017164435006044476,-0.0018558574248294102,0.00019859038794267647,0.0030990110546322835,0.006987159618710548,0.006768766942896631,0.0015542599945990165,0.00024184816931316355,0.0006801726981531253,0.005047242117703335,0.004939723544347839,0.002068196503520525,-0.00036093826059890866,0.0007416720335073901,0.00658766414057503,0.007372934618488811,0.0005031801065360497,0.00040921255683201707,0.00021932386700762585,0.0016419127955278707,0.0017955884486393304,3.181433003573986e-05,1.2236161003764678e-05,3.97849136895001e-05,0.00030953605699867353,0.00022851986605430919,0.00247803512242184,0.0019080604321650707,0.0013475200564365686,0.004882655805943366,0.004035537710634272,0.00091320912654691,0.001352395445878951,0.0009173035547225261,0.004600749208182853,0.003959130420911042,4.803989314350332e-05,0.0003153366417469883,-7.320424532264447e-05,0.007416695276139616,0.007329325315840952
2014-05-13,0.0009200562705551363,-0.0052610853128230994,0.002788906627552379,-0.00019855095763099406,-0.006447198435062806,0.0014868685677005278,-0.002721337927335199,0.0011679595510922791,0.0007431874417098694,0.0006072430231687242,0.004864911972553664,0.004808972045458718,0.0013774909991912665,-1.535550613407377e-05,0.0005829050251804357,0.006757317476629244,0.0077341858185303956,0.0007818615326868894,0.0004083905915406305,0.00026575220562485846,0.0017260282092486133,0.0019207265739174134,1.1956828304793277e-05,3.52049296952206e-05,4.3113994690591184e-05,0.0003095305296707197,0.00023993403268323364,0.0017608835103668508,0.0015285937926894366,0.0011745193414489652,0.005230750383199164,0.0049220556564283716,0.00029741815269401783,0.0012386555077101846,0.000936266382046691,0.004308845336595654,0.003197618677347072,-0.00020843031685791047,-0.00029821611947733473,-0.0003375914991886608,0.007181177609894651,0.007382902447523147
2014-05-14,-0.004825829682786553,-0.011775163235265174,0.0027799342866337007,0.0003975339824444646,0.0004053911173018676,-0.00032993167463013506,0.009711068212604923,0.0003701992070841431,0.0009740663592321397,0.000501872372263179,0.004936285209942427,0.0050990085719134675,-0.0004733686642764967,0.00010499766806471023,0.0002960617052805148,0.007303870166674255,0.008499684226108405,0.0006492463207143917,0.0004433168868309689,0.0002964386495378779,0.0018091889540313188,0.0016979746727187994,3.180800218682833e-05,4.28510304391061e-05,4.973855200884891e-05,0.0003210030371552704,0.0002641251170353469,0.0014438268088379225,0.0014197797565456138,0.0010997245207950979,0.004713265805286769,0.004894906834451053,0.0007788996930262471,0.0011669526641955308,0.0007253809835072733,0.003862352845190237,0.0025953605676352545,0.0012726707589179043,0.0002761652674441173,-0.00020929379762335554,0.006344529202014512,0.007760584016555681
2014-05-15,-0.009005376038881407,-0.007977144010880788,0.0009245535834856433,0.00019921760529317822,-0.0005404241895299311,-0.004785430827261794,-0.008266440948327514,-0.0005401209026308917,0.00046669100800267316,0.00046596922882780056,0.0049486872979881,0.005904806669541163,-0.001393955624056642,-0.0004204227332875732,0.0003053430896862164,0.00721043186566884,0.008792989504225926,0.0004628717964918483,0.00047887660062606585,0.0003274405611006781,0.0017853081791702208,0.0015309588318648854,5.966705509252712e-05,4.2856083002362766e-05,4.311478884289066e-05,0.0003210157595675808,0.0002657784407789801,0.0009650772611327074,0.0011621031418505012,0.0011002835472730954,0.004592094554431537,0.004824827950310489,0.0005154716109860846,0.0007602704875491195,0.0006741476983080918,0.004044211543443975,0.0030233088778881534,0.0007807677022189097,-0.0004046832137871714,-0.0001991539886655458,0.006616436800270413,0.00822770177314759
2014-05-16,0.0039030143531650907,0.004682156644780999,-0.0009236995737347264,0.0,0.009194078969003927,0.0006631918408110948,-0.0021639548796237307,1.1589353045460271e-05,0.00020365288094836842,0.0004367366525381833,0.005010091012778668,0.006047462346253719,-0.0011577651110772358,-0.0006336287622257242,0.00025411933777985674,0.007232074666765666,0.00893389100228771,0.000370420648470704,0.0004433168868309689,0.00032763013271464025,0.0015297793763237187,0.0015888314865273793,5.966705509252712e-05,2.754731476928285e-05,4.311478884289066e-05,0.0003210157595675808,0.0002657784407789801,0.0019089439527053553,0.0016113196950240383,0.0012889549166108516,0.004607710801516363,0.005441957071139451,0.0004484889738092246,0.0005910117996954511,0.0006823248758356382,0.003706036983957858,0.003010666864805329,-0.0004486879806787636,-0.0005580231558539595,-0.00040982671554046224,0.006482228008614505,0.007565615823680937
2014-05-19,0.003423258006648444,0.00709248579708599,-0.0009241126374580633,0.00019864843172312519,-0.004019477306467234,0.006793701040239908,0.0006425849883910928,0.00014463874175385527,0.0011657837831051676,0.0005016282446983489,0.00500143517635252,0.00611234908950765,-0.00019094916491391167,0.00041635746675705576,0.00032400476054927907,0.007370792036659108,0.009274870180480968,0.0003707418171023935,0.00030022216987624084,0.00029661984144313536,0.001563214662593499,0.0015885404320839756,3.9783438123608406e-05,3.518711992933632e-05,4.310474019542099e-05,0.0003229153443511322,0.0002442590783792474,0.0013005960293928087,0.0018239087604261517,0.0011809990914601887,0.004704788630426646,0.005755579606604905,0.0012761876812306117,0.0008321863801168394,0.0007492491382086186,0.003707235745092612,0.0035135789549430828,-0.0013069782893059267,-0.0007427142746411208,-0.0003965136783681267,0.00641423980472634,0.006788626284616717
2014-05-20,-0.006591970215990561,-0.010663923322416835,0.0018503761769528282,0.0,-0.003093718191071737,-0.0008228972752098995,0.0008829716546379096,0.00035581566256404074,0.0012592595389646632,0.0003124148078739175,0.00514916155956775,0.00580345168389873,-0.0003349538794987783,0.0004961079567191717,5.152832209143199e-05,0.0074632601845069655,0.009439590681585753,0.0004628717964918483,0.0003356008101449426,0.000343037405012403,0.0015874414188274447,0.0016500029793390977,7.953130790516738e-05,3.518711992933632e-05,5.636934491071166e-05,0.0003229153443511322,0.0001919562177904645,0.0013457693675476001,0.0019389307715440562,0.0010886591673013868,0.004810046761491138,0.0057150172991900835,0.001193762409577248,0.0008977282961564192,0.0007700089323305903,0.0035861886493270094,0.0035563096595706977,-0.0010287219276334802,-0.0006845763097216295,-0.000564911177141636,0.006350690773286062,0.006817628067013533
2014-05-21,0.008673074999601793,0.004372321346731267,-0.0018469586087435097,0.00019887367269033618,-0.0066116279905938935,0.0016472128203990355,-0.0024059912253092675,0.0006312319822294743,0.0012826722211685126,0.0004623123542963903,0.005472622571287659,0.0061527226504994445,-0.0005551466082236445,0.0005176092338134985,0.00011405227762750769,0.007552892011816201,0.009284876358204654,0.00018517089429148648,0.00030022216987624084,0.0002654453795691847,0.0016780694168180357,0.001790670384151803,7.95596330041004e-05,5.0479163000494154e-05,4.973980647160481e-05,0.0003244891708526998,0.00019197575773174965,-0.000514684697170753,0.0014544233225106673,0.000923164922708386,0.004990775886636765,0.004816496794812787,0.0014587681839859368,0.0006572595650660151,0.0008666638457974774,0.0035831490873741343,0.0034719077131887097,0.00017703633235410798,-0.0010546705009091273,-0.0006334201943396511,0.006380626038585238,0.00502756526788706
2014-05-22,0.0027127306001584195,0.005568454116531729,0.0,-0.0003974036179342777,-0.0017659763446976617,0.0006577388575368381,0.0022509750033825604,0.0010244848939555684,0.0011214066305489379,0.0005074852110564798,0.0054821306650746585,0.0061457422010146884,0.0006162581466606643,0.000534359682576202,0.00012019698299314818,0.007679150515175736,0.009234892857115828,0.00018517089429148648,0.0002644769251129997,0.00024988034548734106,0.0016779354664570446,0.001790670384151803,3.980900029376677e-05,3.5190715699906505e-05,4.9743382998013175e-05,0.0002784831931770578,0.00024428504494784065,-0.0009206093877036636,0.0009327526106446271,0.0008556579748595361,0.004974679309398394,0.004724407480447808,0.0012909576269062306,0.0009734228235611653,0.0008920859403402925,0.0035335314217548584,0.003465637957029516,0.00040194595736409156,-0.00025211534548486014,-0.0004535478321213704,0.006233326661257861,0.005068418318401159
2014-05-23,0.004143499156996189,0.008256098567146042,0.0009249674115323625,-0.0005964747889900535,0.008844546560425437,-0.0026294141565206264,-0.0012833563412588678,0.001263941005086311,0.0008766419699828276,0.0004841077399093674,0.005152726530210856,0.006222574940772743,0.0011051240528170414,0.0004793443999151492,0.00016792135116694418,0.007520470442635117,0.009520091943828994,0.000370420648470704,0.0003357927046163667,0.00023423124853416688,0.0016779691261264338,0.0017581721798581172,0.0,4.598763198249145e-06,2.6539925565005618e-05,0.00026250542987385104,0.00031078847291685763,-0.00010785320132755682,0.00102566127907755,0.0010477248643285808,0.005156423418150106,0.005645606160273542,0.0009607302073750823,0.0007554613622131612,0.0008394932500586094,0.0034431909473283456,0.0036821503441953345,0.00032989152288598333,-0.0003168109225362148,-0.0004866393786366885,0.006020632666912577,0.005088901881164143
2014-05-27,0.0059040385443707155,0.009387035885350281,0.0009245535834856433,0.0005968307835058084,0.007148722129194818,-0.0049431412728442314,-0.02136377492949504,0.0009105485518359213,0.001058151988314604,0.0005450905486326096,0.0052482104551106554,0.0057896204334069975,0.0003370167421246073,0.0006835715953870114,0.0002900848108569054,0.007695086364515103,0.008306375409431544,0.0006487332069951002,0.0005148016083609264,0.00023098420001876896,0.0016465780105669,0.0015772857850519816,3.980900029376677e-05,2.754731476928285e-05,3.648445144310841e-05,0.0002938397604900097,0.00036058285386539866,0.0002950917255866159,0.001524687942141778,0.0010125360620982793,0.005117940169201584,0.006032078861643442,-0.0002315303450823869,0.00027487855093899505,0.0006876185556841108,0.0036571363141851636,0.0034395416808016164,-0.00250115429398845,-0.0009042435053366882,-0.0007708086478207532,0.007607369156719768,0.008053564536212868
2014-05-28,-0.0010259275424154835,-0.0017807339877613515,0.002769556835663156,0.00019864843172312519,-0.006294002717035729,-0.002980631014986135,-0.005334440164288967,0.0007157815589693417,0.0008768312716127546,0.0006427127740087357,0.005202446977280423,0.005822440111054489,0.0006864606886829439,0.00047571401271029323,0.0003647314435637483,0.00772353723945367,0.008115014637242028,0.0006468023407135703,0.0006212362107946845,0.00023054780316744683,0.0017106890854298106,0.001574379259760199,7.953130790516738e-05,3.518711992933632e-05,3.8800070136346676e-05,0.0002959141303230165,0.00035320299947432416,0.00031051418657002117,0.0010621462490387756,0.0008977728469405921,0.005399337002096919,0.0060131717846096475,-0.0006784115486565545,0.0003723622028075635,0.000514549877876691,0.0032919848445405546,0.0034821826265849986,-0.0027628309034657406,-0.0009523582645196704,-0.0012046177852762519,0.007657969832814546,0.008104793598564756
2014-05-29,0.0057040797157659195,0.0032703975957768527,-0.0009195009433891066,0.0,0.002021327927002936,0.0029895417358045684,-0.0021451692523306587,0.001769627921272665,0.0009276964446460756,0.0005011034306385831,0.005290013223003836,0.005655591800445662,0.0021996509751947,0.00028987805295610514,0.00010805079475062485,0.007630132239506694,0.006835652315672809,0.00027703148444335746,0.0005499056083475562,0.0002928523533713978,0.0015473721551308665,0.0014472483646704867,3.9783438123608406e-05,3.518711992933632e-05,3.5482412613196956e-05,0.00029383045033724365,0.0003353625016405374,0.00047197521467645664,0.0010546474885013701,0.0006927658893123301,0.005372137698209609,0.00603718472891165,-0.0003470747239050498,0.00028771365992841247,0.000547198905889168,0.00314770345927178,0.00367158342874665,-0.003940041380771531,-0.0008923405278513652,-0.0010333668820114994,0.007611708323971283,0.00685259024590682
